uniprot_id	gene_symbol	protein_name	mitocarta_score	sub_mito_localization	pathways	is_matrix	is_im	is_ims	is_om
P08574	CYC1	cytochrome c1	43.6442	MIM	OXPHOS > Complex III > CIII subunits | Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Electron carriers > Cytochromes | OXPHOS > OXPHOS subunits	0	1	0	0
P21912	SDHB	succinate dehydrogenase complex iron sulfur subunit B	43.2272	MIM	OXPHOS > Complex II > CII subunits | Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Metals and cofactors > Fe-S-containing proteins | OXPHOS > OXPHOS subunits	0	1	0	0
Q99807	COQ7	coenzyme Q7, hydroxylase	43.1028	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
P31040	SDHA	succinate dehydrogenase complex flavoprotein subunit A	42.9701	MIM	OXPHOS > Complex II > CII subunits | Metabolism > Carbohydrate metabolism > TCA cycle | OXPHOS > OXPHOS subunits	0	1	0	0
P31930	UQCRC1	ubiquinol-cytochrome c reductase core protein 1	42.9037	MIM	Protein import, sorting and homeostasis > Protein import and sorting > Preprotein cleavage | OXPHOS > Complex III > CIII subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q5HYK3	COQ5	coenzyme Q5, methyltransferase	42.6477	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
P08559	PDHA1	pyruvate dehydrogenase E1 subunit alpha 1	42.5705	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism	1	0	0	0
O75208	COQ9	coenzyme Q9	42.301	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
P52815	MRPL12	mitochondrial ribosomal protein L12	42.0393	Matrix	Mitochondrial central dogma > mtRNA metabolism > Transcription | Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P30049	ATP5F1D	ATP synthase F1 subunit delta	42.0165	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P20674	COX5A	cytochrome c oxidase subunit 5A	41.9796	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q86U28	ISCA2	iron-sulfur cluster assembly 2	41.9677	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
O75439	PMPCB	peptidase, mitochondrial processing subunit beta	41.6397	Matrix	Protein import, sorting and homeostasis > Protein import and sorting > Preprotein cleavage | Protein import, sorting and homeostasis > Protein homeostasis > Proteases	1	0	0	0
P47985	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	40.7667	MIM	OXPHOS > Complex III > CIII subunits | Metabolism > Metals and cofactors > Fe-S-containing proteins | OXPHOS > OXPHOS subunits	0	1	0	0
P25705	ATP5F1A	ATP synthase F1 subunit alpha	40.7095	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q02218	OGDH	oxoglutarate dehydrogenase	40.5677	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle	1	0	0	0
P11177	PDHB	pyruvate dehydrogenase E1 subunit beta	40.5677	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism	1	0	0	0
P22695	UQCRC2	ubiquinol-cytochrome c reductase core protein 2	40.5677	MIM	Protein import, sorting and homeostasis > Protein import and sorting > Preprotein cleavage | OXPHOS > Complex III > CIII subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O14521	SDHD	succinate dehydrogenase complex subunit D	40.1392	MIM	OXPHOS > Complex II > CII subunits | Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Metals and cofactors > Heme-containing proteins | OXPHOS > OXPHOS subunits	0	1	0	0
P82673	MRPS35	mitochondrial ribosomal protein S35	39.6435	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
O14949	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII	39.3103	MIM	OXPHOS > Complex III > CIII subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q96EL3	MRPL53	mitochondrial ribosomal protein L53	39.3103	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P11182	DBT	dihydrolipoamide branched chain transacylase E2	39.2448	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	1	0	0	0
Q16654	PDK4	pyruvate dehydrogenase kinase 4	38.7139	MIM	Metabolism > Carbohydrate metabolism > Pyruvate metabolism	0	1	0	0
P40926	MDH2	malate dehydrogenase 2	38.3734	Matrix	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle | Metabolism > Carbohydrate metabolism > TCA cycle	1	0	0	0
Q92552	MRPS27	mitochondrial ribosomal protein S27	38.3207	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
O75390	CS	citrate synthase	37.826	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle	1	0	0	0
Q9HAV7	GRPEL1	GrpE like 1, mitochondrial	37.8199	Matrix	Protein import, sorting and homeostasis > Protein import and sorting > Import motor | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis	1	0	0	0
P10515	DLAT	dihydrolipoamide S-acetyltransferase	37.7551	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism	1	0	0	0
P42704	LRPPRC	leucine rich pentatricopeptide repeat containing	37.7054	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial central dogma > Translation	1	0	0	0
P36957	DLST	dihydrolipoamide S-succinyltransferase	37.6758	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Amino acid metabolism > Lysine metabolism	1	0	0	0
O00330	PDHX	pyruvate dehydrogenase complex component X	37.6758	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism	1	0	0	0
Q96RP9	GFM1	G elongation factor mitochondrial 1	37.4426	Matrix	Mitochondrial central dogma > Translation > Translation factors	1	0	0	0
O95563	MPC2	mitochondrial pyruvate carrier 2	37.3563	MIM	Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Pyruvate metabolism | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport	0	1	0	0
P28331	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1	36.8031	MIM	OXPHOS > Complex I > CI subunits | Metabolism > Metals and cofactors > Fe-S-containing proteins | OXPHOS > OXPHOS subunits	0	1	0	0
Q9H2W6	MRPL46	mitochondrial ribosomal protein L46	36.7746	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P56381	ATP5F1E	ATP synthase F1 subunit epsilon	36.4978	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q00325	SLC25A3	solute carrier family 25 member 3	36.4978	MIM	Metabolism > Metals and cofactors > Copper metabolism | Signaling > Calcium homeostasis > Calcium cycle | Small molecule transport > SLC25A family	0	1	0	0
Q9Y3D9	MRPS23	mitochondrial ribosomal protein S23	36.0922	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P07954	FH	fumarate hydratase	35.7616	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle	1	0	0	0
Q10713	PMPCA	peptidase, mitochondrial processing subunit alpha	35.653	Matrix	Protein import, sorting and homeostasis > Protein import and sorting > Preprotein cleavage | Protein import, sorting and homeostasis > Protein homeostasis > Proteases	1	0	0	0
P06576	ATP5F1B	ATP synthase F1 subunit beta	35.6372	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q5VUM1	SDHAF4	succinate dehydrogenase complex assembly factor 4	35.5098	Matrix	OXPHOS > Complex II > CII assembly factors | OXPHOS > OXPHOS assembly factors	1	0	0	0
Q9UDW1	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X	35.3274	MIM	OXPHOS > Complex III > CIII subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9BUE6	ISCA1	iron-sulfur cluster assembly 1	35.264	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
Q9P2R7	SUCLA2	succinate-CoA ligase ADP-forming subunit beta	34.9705	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Carbohydrate metabolism > Itaconate metabolism | Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
Q9NZJ6	COQ3	coenzyme Q3, methyltransferase	34.8329	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
Q9NSE4	IARS2	isoleucyl-tRNA synthetase 2, mitochondrial	34.7064	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
P82914	MRPS15	mitochondrial ribosomal protein S15	34.6309	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P50213	IDH3A	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha	34.6301	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle	1	0	0	0
Q9Y6N1	COX11	cytochrome c oxidase copper chaperone COX11	34.5801	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q16134	ETFDH	electron transfer flavoprotein dehydrogenase	34.3966	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Metals and cofactors > Fe-S-containing proteins | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Electron carriers > Q-linked reactions, other	0	1	0	0
P62072	TIMM10	translocase of inner mitochondrial membrane 10	34.3966	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones | Protein import, sorting and homeostasis > Protein import and sorting	0	1	0	0
Q9BQ48	MRPL34	mitochondrial ribosomal protein L34	34.3813	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q5T653	MRPL2	mitochondrial ribosomal protein L2	34.3013	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P12694	BCKDHA	branched chain keto acid dehydrogenase E1 subunit alpha	34.1724	MIM	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	0	1	0	0
P07919	UQCRH	ubiquinol-cytochrome c reductase hinge protein	34.0633	MIM	OXPHOS > Complex III > CIII subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9BW72	HIGD2A	HIG1 hypoxia inducible domain family member 2A	34.0633	MIM	OXPHOS > OXPHOS assembly factors | OXPHOS > Respirasome assembly	0	1	0	0
P48047	ATP5PO	ATP synthase peripheral stalk subunit OSCP	34.0	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P30084	ECHS1	enoyl-CoA hydratase, short chain 1	33.7065	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism	1	0	0	0
Q6P1Q0	LETMD1	LETM1 domain containing 1	33.7052	Membrane	Small molecule transport	0	1	0	0
P12074	COX6A1	cytochrome c oxidase subunit 6A1	33.6921	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q7KZN9	COX15	cytochrome c oxidase assembly homolog COX15	33.6546	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Heme synthesis and processing | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q9Y4W6	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	33.6065	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	0	1	0	0
P40939	HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha	33.5571	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	0	1	0	0
P13804	ETFA	electron transfer flavoprotein subunit alpha	33.492	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Electron carriers > Q-linked reactions, other	1	0	0	0
O75251	NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7	33.0033	MIM	OXPHOS > Complex I > CI subunits | Metabolism > Metals and cofactors > Fe-S-containing proteins | OXPHOS > OXPHOS subunits	0	1	0	0
P23786	CPT2	carnitine palmitoyltransferase 2	32.7824	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Metals and cofactors > Carnitine synthesis and transport | Metabolism > Metals and cofactors > Carnitine shuttle	0	1	0	0
P21953	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta	32.7672	MIM	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	0	1	0	0
O43837	IDH3B	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta	32.7553	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle	1	0	0	0
Q15031	LARS2	leucyl-tRNA synthetase 2, mitochondrial	32.7536	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	1	0	0	0
P16219	ACADS	acyl-CoA dehydrogenase short chain	32.6104	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
O95202	LETM1	leucine zipper and EF-hand containing transmembrane protein 1	32.4912	MIM	Signaling > Calcium homeostasis > Calcium cycle	0	1	0	0
P56385	ATP5ME	ATP synthase membrane subunit e	32.2839	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits | Mitochondrial dynamics and surveillance > Cristae formation	0	1	0	0
O60313	OPA1	OPA1 mitochondrial dynamin like GTPase	32.228	MIM	Mitochondrial dynamics and surveillance > Fusion | Mitochondrial dynamics and surveillance > Cristae formation	0	1	0	0
Q13825	AUH	AU RNA binding methylglutaconyl-CoA hydratase	32.2168	Matrix	Metabolism > Carbohydrate metabolism > Itaconate metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	1	0	0	0
P53597	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha	32.1445	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Carbohydrate metabolism > Itaconate metabolism | Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	1	0	0	0
P19404	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2	32.0934	MIM	OXPHOS > Complex I > CI subunits | Metabolism > Metals and cofactors > Fe-S-containing proteins | OXPHOS > OXPHOS subunits	0	1	0	0
Q9Y2Z9	COQ6	coenzyme Q6, monooxygenase	31.9639	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
Q8N983	MRPL43	mitochondrial ribosomal protein L43	31.8312	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q8NFV4	ABHD11	abhydrolase domain containing 11	31.7324	Matrix	Metabolism > Carbohydrate metabolism > TCA-associated	1	0	0	0
P18859	ATP5PF	ATP synthase peripheral stalk subunit F6	31.6796	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O95169	NDUFB8	NADH:ubiquinone oxidoreductase subunit B8	31.6796	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P36776	LONP1	lon peptidase 1, mitochondrial	31.5043	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	1	0	0	0
P09622	DLD	dihydrolipoamide dehydrogenase	31.2307	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism | Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Amino acid metabolism > Glycine cleavage system	1	0	0	0
O95831	AIFM1	apoptosis inducing factor mitochondria associated 1	31.2095	MIM	Protein import, sorting and homeostasis > Protein import and sorting > MIA40 | OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors | Mitochondrial dynamics and surveillance > Apoptosis	0	1	0	0
Q96DC8	ECHDC3	enoyl-CoA hydratase domain containing 3	31.1711	Matrix	0	1	0	0	0
Q6UXV4	APOOL	apolipoprotein O like	31.1443	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex	0	1	0	0
Q7Z7H8	MRPL10	mitochondrial ribosomal protein L10	30.9719	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q96E11	MRRF	mitochondrial ribosome recycling factor	30.7726	Matrix	Mitochondrial central dogma > Translation > Translation factors	1	0	0	0
O00217	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8	30.6672	MIM	OXPHOS > Complex I > CI subunits | Metabolism > Metals and cofactors > Fe-S-containing proteins | OXPHOS > OXPHOS subunits	0	1	0	0
P11310	ACADM	acyl-CoA dehydrogenase medium chain	30.6075	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	1	0	0	0
Q16891	IMMT	inner membrane mitochondrial protein	30.5541	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex	0	1	0	0
Q9Y5J7	TIMM9	translocase of inner mitochondrial membrane 9	30.4044	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones | Protein import, sorting and homeostasis > Protein import and sorting	0	1	0	0
P12235	SLC25A4	solute carrier family 25 member 4	30.384	MIM	Metabolism > Nucleotide metabolism > Nucleotide import | Signaling > Calcium homeostasis > Mitochondrial permeability transition pore | Small molecule transport > SLC25A family	0	1	0	0
Q9Y512	SAMM50	SAMM50 sorting and assembly machinery component	30.355	MOM	Protein import, sorting and homeostasis > Protein import and sorting > SAM | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	0	0	0	1
O75306	NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2	30.334	MIM	OXPHOS > Complex I > CI subunits | Metabolism > Metals and cofactors > Fe-S-containing proteins | OXPHOS > OXPHOS subunits	0	1	0	0
P49821	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1	30.334	MIM	OXPHOS > Complex I > CI subunits | Metabolism > Metals and cofactors > Fe-S-containing proteins | OXPHOS > OXPHOS subunits	0	1	0	0
Q99798	ACO2	aconitase 2	30.2787	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Metals and cofactors > Fe-S-containing proteins	1	0	0	0
Q8IYB8	SUPV3L1	Suv3 like RNA helicase	30.2238	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	1	0	0	0
P22830	FECH	ferrochelatase	30.2083	MIM	Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Metals and cofactors > Fe-S-containing proteins	0	1	0	0
P46199	MTIF2	mitochondrial translational initiation factor 2	30.1806	Matrix	Mitochondrial central dogma > Translation > Translation factors	1	0	0	0
P35232	PHB	prohibitin	29.7824	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	0	1	0	0
Q6NVY1	HIBCH	3-hydroxyisobutyryl-CoA hydrolase	29.7511	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	1	0	0	0
Q9Y399	MRPS2	mitochondrial ribosomal protein S2	29.6278	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P38646	HSPA9	heat shock protein family A (Hsp70) member 9	29.5541	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis	1	0	0	0
Q15526	SURF1	SURF1 cytochrome c oxidase assembly factor	29.5209	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
P30048	PRDX3	peroxiredoxin 3	29.4787	Matrix	Metabolism > Detoxification > ROS and glutathione metabolism	1	0	0	0
Q9H3K2	GHITM	growth hormone inducible transmembrane protein	29.3618	MIM	Mitochondrial dynamics and surveillance > Apoptosis	0	1	0	0
Q8N442	GUF1	GUF1 homolog, GTPase	29.2547	Matrix	Mitochondrial central dogma > Translation	1	0	0	0
Q9Y5L4	TIMM13	translocase of inner mitochondrial membrane 13	29.1199	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones | Protein import, sorting and homeostasis > Protein import and sorting	0	1	0	0
Q9HD34	LYRM4	LYR motif containing 4	29.009	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis	1	0	0	0
Q9NX20	MRPL16	mitochondrial ribosomal protein L16	28.9266	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q9NQ50	MRPL40	mitochondrial ribosomal protein L40	28.9054	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P51553	IDH3G	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma	28.8516	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle	1	0	0	0
Q99643	SDHC	succinate dehydrogenase complex subunit C	28.8474	MIM	OXPHOS > Complex II > CII subunits | Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Metals and cofactors > Heme-containing proteins | OXPHOS > OXPHOS subunits	0	1	0	0
O43674	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5	28.7877	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9NX18	SDHAF2	succinate dehydrogenase complex assembly factor 2	28.7556	Matrix	OXPHOS > Complex II > CII assembly factors | OXPHOS > OXPHOS assembly factors	1	0	0	0
Q96MF6	COQ10A	coenzyme Q10A	28.7285	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	0	1	0	0
P30042	GATD3A	glutamine amidotransferase like class 1 domain containing 3A	28.6694	Matrix	0	1	0	0	0
Q99757	TXN2	thioredoxin 2	28.4589	Matrix	Metabolism > Vitamin metabolism > Vitamin C metabolism | Metabolism > Detoxification > ROS and glutathione metabolism	1	0	0	0
Q9NVS2	MRPS18A	mitochondrial ribosomal protein S18A	28.4066	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
P09669	COX6C	cytochrome c oxidase subunit 6C	28.397	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9Y6M9	NDUFB9	NADH:ubiquinone oxidoreductase subunit B9	28.397	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9Y6C9	MTCH2	mitochondrial carrier 2	28.3243	MOM	Small molecule transport > SLC25A family | Mitochondrial dynamics and surveillance > Fusion	0	0	0	1
P56556	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	28.3203	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
O43772	SLC25A20	solute carrier family 25 member 20	28.3039	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Metals and cofactors > Carnitine synthesis and transport | Metabolism > Metals and cofactors > Carnitine shuttle | Small molecule transport > SLC25A family	0	1	0	0
Q9BYD6	MRPL1	mitochondrial ribosomal protein L1	28.231	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
O43615	TIMM44	translocase of inner mitochondrial membrane 44	28.2265	MIM	Protein import, sorting and homeostasis > Protein import and sorting > Import motor	0	1	0	0
Q14061	COX17	cytochrome c oxidase copper chaperone COX17	28.1846	IMS	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	0	0	1	0
Q5TGZ0	MICOS10	mitochondrial contact site and cristae organizing system subunit 10	28.1846	MIM	Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex	0	1	0	0
P04179	SOD2	superoxide dismutase 2	28.1817	Matrix	Metabolism > Detoxification > ROS and glutathione metabolism	1	0	0	0
P14854	COX6B1	cytochrome c oxidase subunit 6B1	28.175	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	0	1	0	0
P21796	VDAC1	voltage dependent anion channel 1	28.175	MOM	Signaling > Calcium homeostasis > Mitochondrial permeability transition pore | Mitochondrial dynamics and surveillance > Organelle contact sites | Small molecule transport	0	0	0	1
Q16740	CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit	28.0803	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	1	0	0	0
Q16836	HADH	hydroxyacyl-CoA dehydrogenase	28.0734	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Lysine metabolism	1	0	0	0
P28330	ACADL	acyl-CoA dehydrogenase long chain	28.0206	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation	0	1	0	0
P24752	ACAT1	acetyl-CoA acetyltransferase 1	28.0146	Matrix	Metabolism > Carbohydrate metabolism > Ketone metabolism | Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism	1	0	0	0
Q96EH3	MALSU1	mitochondrial assembly of ribosomal large subunit 1	27.9861	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	1	0	0	0
O76031	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit X	27.9372	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	1	0	0	0
O43181	NDUFS4	NADH:ubiquinone oxidoreductase subunit S4	27.8713	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	0	1	0	0
Q9BYD3	MRPL4	mitochondrial ribosomal protein L4	27.8641	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q07021	C1QBP	complement C1q binding protein	27.8211	Matrix	Signaling > Immune response	1	0	0	0
Q5JRX3	PITRM1	pitrilysin metallopeptidase 1	27.8125	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	1	0	0	0
Q9NVA1	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1	27.746	MIM	OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors	0	1	0	0
Q7Z7F7	MRPL55	mitochondrial ribosomal protein L55	27.7157	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q6IN84	MRM1	mitochondrial rRNA methyltransferase 1	27.7075	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	1	0	0	0
Q9BV79	MECR	mitochondrial trans-2-enoyl-CoA reductase	27.6896	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis	1	0	0	0
Q9H9J2	MRPL44	mitochondrial ribosomal protein L44	27.6748	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	1	0	0	0
Q6YN16	HSDL2	hydroxysteroid dehydrogenase like 2	27.6655	Matrix	0	1	0	0	0
