uniprot_accession	source_dataset	n_domains	groel_class	length_n_domain	length_c_region	length_diff	length_ratio	net_charge_n_domain	net_charge_c_region	net_charge_diff	net_charge_ratio	frac_hydrophobic_n_domain	frac_hydrophobic_c_region	frac_hydrophobic_diff	frac_hydrophobic_ratio	frac_helix_n_domain	frac_helix_c_region	frac_helix_diff	frac_helix_ratio	frac_strand_n_domain	frac_strand_c_region	frac_strand_diff	frac_strand_ratio	mean_plddt_n_domain	mean_plddt_c_region	mean_plddt_diff	mean_plddt_ratio	frac_plddt_gt70_n_domain	frac_plddt_gt70_c_region	frac_plddt_gt70_diff	frac_plddt_gt70_ratio	relative_contact_order_n_domain	relative_contact_order_c_region	relative_contact_order_diff	relative_contact_order_ratio
P77475	groel	2	III	176.0	5.0	171.0	35.2	-8.0	0.0	-8.0		0.4545454545454545	0.6	-0.1454545454545454	0.7575757575757576	0.5454545454545454	0.6	-0.0545454545454545	0.9090909090909092	0.1306818181818181	0.2	-0.0693181818181818	0.6534090909090908	95.0775	93.414	1.663499999999999	1.0178078232384866	0.9943181818181818	1.0	-0.0056818181818182	0.9943181818181818	0.2508299284984678			
P77581	groel	2	II	363.0	17.0	346.0	21.352941176470587	-6.0	0.0	-6.0		0.4049586776859504	0.4117647058823529	-0.0068060281964025	0.9834710743801652	0.4159779614325068	0.7647058823529411	-0.3487279209204342	0.5439711803348167	0.1983471074380165	0.0	0.1983471074380165		98.3690082644628	90.13117647058824	8.237831793874577	1.0913982499336703	1.0	0.8235294117647058	0.1764705882352941	1.2142857142857144	0.2499051589960681			
P77730	groel	3	II	96.0	371.0	-275.0	0.2587601078167116	0.0	5.0	-5.0	0.0	0.3958333333333333	0.4177897574123989	-0.0219564240790656	0.9474462365591396	0.4479166666666667	0.4609164420485175	-0.0129997753818508	0.9717958089668616	0.1354166666666666	0.1563342318059299	-0.0209175651392632	0.8661997126436781	85.0828125	95.0900269541779	-10.007214454177898	0.8947606307967482	0.90625	1.0	-0.09375	0.90625	0.2875	0.2430152583402974	0.0444847416597025	1.1830532862978094
P77739	groel	2	II	92.0	194.0	-102.0	0.4742268041237113	-7.0	-8.0	1.0	0.875	0.4130434782608695	0.3814432989690721	0.0316001792917974	1.082843713278496	0.3369565217391304	0.5	-0.1630434782608695	0.6739130434782609	0.3804347826086957	0.1134020618556701	0.2670327207530256	3.3547430830039526	95.05815217391304	95.94061855670104	-0.8824663827879817	0.990801952331937	0.967391304347826	1.0	-0.0326086956521739	0.967391304347826	0.2899655355249204	0.2958322029300054	-0.005866667405085	0.9801689358123292
P78549	mito	2		109.0	84.0	25.0	1.2976190476190477	6.0	2.0	4.0	3.0	0.4220183486238532	0.3928571428571428	0.0291612057667103	1.0742285237698082	0.6880733944954128	0.4761904761904761	0.2118829183049366	1.444954128440367	0.0	0.0	0.0		97.32697247706422	95.91	1.4169724770642205	1.0147739805762093	1.0	1.0	0.0	1.0	0.3126704686337714	0.332046332046332	-0.0193758634125606	0.9416471090249628
P80404	matrix,mito	2		442.0	11.0	431.0	40.18181818181818	3.0	-1.0	4.0	-3.0	0.3687782805429864	0.5454545454545454	-0.1766762649115589	0.6760935143288085	0.418552036199095	0.8181818181818182	-0.3996297819827232	0.5115635997988939	0.1583710407239819	0.0	0.1583710407239819		98.45595022624434	95.82999999999998	2.625950226244356	1.0274021728711713	1.0	1.0	0.0	1.0	0.2168270944741533			
P82650	hsp60,matrix,mito	3		54.0	234.0	-180.0	0.23076923076923078	2.0	-4.0	6.0	-0.5	0.3888888888888889	0.3504273504273504	0.03846153846153849	1.1097560975609757	0.6111111111111112	0.5555555555555556	0.05555555555555558	1.1	0.0	0.06837606837606838	-0.06837606837606838	0.0	94.20888888888891	92.58418803418802	1.6247008547008903	1.017548362082097	1.0	0.9957264957264957	0.004273504273504258	1.0042918454935623	0.6314814814814815	0.15015625588312814	0.4813252255983534	4.205495653627549
P82673	hsp60,matrix,mito	3		74.0	194.0	-120.0	0.38144329896907214	4.0	-7.0	11.0	-0.5714285714285714	0.4189189189189189	0.30412371134020616	0.11479520757871275	1.3774622079706826	0.44594594594594594	0.5618556701030928	-0.11590972415714684	0.7937019588395735	0.0	0.0979381443298969	-0.0979381443298969	0.0	94.48554054054055	91.66154639175258	2.8239941487879747	1.030808929807037	1.0	0.979381443298969	0.020618556701030966	1.0210526315789474	0.32456563706563707	0.139584897931317	0.18498073913432006	2.325220291562918
P82675	hsp60,matrix,mito	2		68.0	151.0	-83.0	0.4503311258278146	6.0	8.0	-2.0	0.75	0.3823529411764705	0.3311258278145695	0.051227113361901	1.154705882352941	0.1911764705882352	0.2649006622516556	-0.0737241916634203	0.7216911764705881	0.5441176470588235	0.2185430463576159	0.3255746007012076	2.489750445632798	96.17808823529413	95.39298013245032	0.785108102843779	1.0082302502946618	1.0	1.0	0.0	1.0	0.2688922284242164	0.1933971542849649	0.0754950741392514	1.3903629007281657
P82930	hsp60,matrix,mito	2		122.0	66.0	56.0	1.8484848484848484	4.0	-1.0	5.0	-4.0	0.36065573770491804	0.3181818181818182	0.04247391952309987	1.133489461358314	0.28688524590163933	0.3333333333333333	-0.046448087431693985	0.860655737704918	0.27049180327868855	0.12121212121212122	0.14927968206656733	2.2315573770491803	88.39631147540985	71.4019696969697	16.994341778440145	1.2380094253780982	1.0	0.5151515151515151	0.48484848484848486	1.9411764705882353	0.2649619578006118	0.3712121212121212	-0.10625016341150939	0.713775069993485
P83111	mito	2		146.0	290.0	-144.0	0.503448275862069	-1.0	4.0	-5.0	-0.25	0.363013698630137	0.3344827586206896	0.0285309400094473	1.085298686626183	0.4178082191780822	0.3172413793103448	0.1005668398677373	1.3170041691483023	0.2260273972602739	0.1551724137931034	0.0708549834671705	1.45662100456621	90.67575342465751	86.4226551724138	4.253098252243731	1.049212770005258	0.9041095890410958	0.8655172413793103	0.0385923476617855	1.044588768214812	0.0990867579908675	0.1525468230351829	-0.0534600650443153	0.6495497973629678
Q00059	matrix,mito	2		109.0	95.0	14.0	1.1473684210526316	11.0	4.0	7.0	2.75	0.3211009174311927	0.2421052631578947	0.0789956542732979	1.326286398085361	0.8256880733944955	0.6	0.2256880733944954	1.376146788990826	0.0	0.0	0.0		96.54422018348627	91.08568421052632	5.45853597295995	1.0599274849859353	0.9908256880733946	0.9052631578947368	0.0855625301786576	1.0945167484531684	0.4171383954714034	0.3389060887512899	0.0782323067201135	1.230837713799604
Q02218	hsp60,matrix,mito	4		97.0	807.0	-710.0	0.1201982651796778	-8.0	-8.0	0.0	1.0	0.4020618556701031	0.3643122676579926	0.0377495880121105	1.1036187670944666	0.4845360824742268	0.4188351920693928	0.065700890404834	1.1568657353748553	0.0618556701030927	0.1536555142503098	-0.091799844147217	0.4025606917193216	88.31876288659795	95.6793308550186	-7.360567968420639	0.9230704489397612	0.9587628865979382	0.9938042131350682	-0.0350413265371299	0.9647402113273518	0.3322248087795145	0.1206829803876769	0.2115418283918375	2.7528720927531736
Q02252	mito	2		450.0	42.0	408.0	10.714285714285714	1.0	0.0	1.0		0.4022222222222222	0.3095238095238095	0.0926984126984126	1.2994871794871794	0.4244444444444444	0.2619047619047619	0.1625396825396825	1.6206060606060606	0.2155555555555555	0.238095238095238	-0.0225396825396825	0.9053333333333334	97.85835555555556	82.23404761904762	15.624307936507948	1.1899980408223143	1.0	0.6904761904761905	0.3095238095238095	1.4482758620689655	0.165841970355511	0.1865079365079365	-0.0206659661524255	0.8891952453103993
Q05932	matrix,mito	2		288.0	261.0	27.0	1.103448275862069	-2.0	-1.0	-1.0	2.0	0.3680555555555556	0.3754789272030651	-0.0074233716475095	0.9802295918367347	0.5069444444444444	0.3524904214559387	0.1544540229885057	1.438179347826087	0.0972222222222222	0.1570881226053639	-0.0598659003831417	0.6189024390243902	91.39534722222224	79.87214559386972	11.52320162835251	1.1442705907381676	0.9166666666666666	0.7318007662835249	0.1848659003831417	1.2526178010471205	0.2295608927704997	0.3374042145593869	-0.1078433217888872	0.680373518956428
Q08257	matrix,mito	2		311.0	4.0	307.0	77.75	0.0	0.0	0.0		0.3890675241157556	1.0	-0.6109324758842444	0.3890675241157556	0.3633440514469453	0.0	0.3633440514469453		0.270096463022508	0.75	-0.4799035369774919	0.360128617363344	97.41971061093248	97.425	-0.0052893890675278	0.999945708092712	1.0	1.0	0.0	1.0	0.1677222875239214			
Q08426	mito	3		280.0	443.0	-163.0	0.6320541760722348	5.0	13.0	-8.0	0.3846153846153846	0.4285714285714285	0.3498871331828442	0.0786842953885842	1.224884792626728	0.5178571428571429	0.510158013544018	0.0076991293131248	1.0150916561314791	0.15	0.1151241534988713	0.0348758465011286	1.3029411764705885	94.39889285714284	95.34986455981942	-0.9509717026765684	0.9900265017987524	0.9642857142857144	0.9751693002257336	-0.0108835859400193	0.9888392857142856	0.1725311147186147	0.1310348291633673	0.0414962855552474	1.316681342053814
Q08AH1	matrix,mito	2		431.0	108.0	323.0	3.990740740740741	1.0	1.0	0.0	1.0	0.3665893271461717	0.3518518518518518	0.0147374752943198	1.0418854560996458	0.3201856148491879	0.3333333333333333	-0.0131477184841453	0.9605568445475638	0.2505800464037123	0.3055555555555556	-0.0549755091518432	0.8200801518666947	93.91375870069606	89.67287037037038	4.240888330325689	1.047292880364037	0.9907192575406032	0.9351851851851852	0.0555340723554179	1.0593829684592588	0.1419715362943321	0.2693748661956754	-0.1274033299013433	0.527040767757461
Q08AH3	matrix,mito	2		432.0	112.0	320.0	3.857142857142857	-5.0	5.0	-10.0	-1.0	0.3935185185185185	0.3660714285714285	0.0274470899470899	1.0749774164408312	0.3078703703703703	0.375	-0.0671296296296296	0.8209876543209876	0.2569444444444444	0.2946428571428571	-0.0376984126984127	0.872053872053872	96.4219675925926	88.7319642857143	7.69000330687831	1.0866655366956233	0.9930555555555556	0.9107142857142856	0.0823412698412698	1.09041394335512	0.1540228862800901	0.2624342681858019	-0.1084113819057118	0.586900816516244
Q09013	mito	3		351.0	260.0	91.0	1.35	-17.0	-16.0	-1.0	1.0625	0.4017094017094017	0.4076923076923077	-0.0059829059829059	0.9853249475890986	0.4387464387464387	0.3923076923076923	0.0464387464387464	1.1183732752360205	0.1481481481481481	0.0153846153846153	0.1327635327635327	9.629629629629628	93.035698005698	56.307	36.72869800569801	1.6522936403235478	0.9886039886039886	0.3615384615384615	0.627065527065527	2.7344365642237984	0.1575308641975308	0.075	0.0825308641975308	2.100411522633745
Q10713	hsp60,matrix,mito	2		217.0	252.0	-35.0	0.8611111111111112	-10.0	-1.0	-9.0	10.0	0.3686635944700461	0.3849206349206349	-0.0162570404505888	0.9577652144995012	0.4608294930875576	0.3928571428571428	0.0679723502304147	1.1730205278592376	0.1797235023041474	0.1666666666666666	0.0130568356374808	1.0783410138248848	94.12857142857143	91.94845238095238	2.1801190476190584	1.0237102310171202	0.967741935483871	0.9444444444444444	0.0232974910394265	1.0246679316888043	0.3821663941330955	0.3072723908216136	0.0748940033114818	1.2437381474828353
Q12849	hsp60,matrix,mito	3		98.0	244.0	-146.0	0.4016393442622951	-9.0	-7.0	-2.0	1.2857142857142858	0.3571428571428571	0.3524590163934426	0.0046838407494145	1.0132890365448506	0.2857142857142857	0.1926229508196721	0.0930913348946135	1.4832826747720365	0.2959183673469387	0.2459016393442623	0.0500167280026764	1.2034013605442178	79.46734693877552	71.8835655737705	7.583781365005024	1.1055009069802215	0.7857142857142857	0.6270491803278688	0.1586651053864168	1.2530345471521942	0.3826530612244898	0.1528239202657807	0.229829140958709	2.5038819875776395
Q12931	matrix,mito	4		213.0	410.0	-197.0	0.5195121951219512	-2.0	-2.0	0.0	1.0	0.3708920187793427	0.3951219512195122	-0.0242299324401694	0.9386773314785836	0.3708920187793427	0.4780487804878048	-0.1071567617084621	0.7758455494874007	0.2065727699530516	0.1634146341463414	0.0431581358067101	1.2641020250858384	91.39164319248826	91.1981463414634	0.1934968510248467	1.0021217191224518	0.9624413145539906	0.946341463414634	0.0160998511393565	1.0170127292967428	0.2712850470080875	0.0917081758845757	0.1795768711235117	2.9581337148121656
Q13011	hsp60,matrix,mito	2		216.0	63.0	153.0	3.4285714285714284	-2.0	2.0	-4.0	-1.0	0.4398148148148148	0.365079365079365	0.0747354497354497	1.2047101449275364	0.4768518518518518	0.7142857142857143	-0.2374338624338624	0.6675925925925926	0.199074074074074	0.0	0.199074074074074		97.38138888888888	96.99349206349208	0.3878968253968082	1.0039992046594517	1.0	1.0	0.0	1.0	0.2004773269689737	0.4783798576902025	-0.2779025307212288	0.4190756022566533
Q13057	matrix,mito	2		150.0	220.0	-70.0	0.6818181818181818	-9.0	3.0	-12.0	-3.0	0.4	0.4090909090909091	-0.009090909090909	0.9777777777777776	0.4066666666666667	0.5136363636363637	-0.1069696969696969	0.791740412979351	0.22	0.1272727272727272	0.0927272727272727	1.7285714285714286	93.215	93.76709090909092	-0.5520909090909356	0.9941121036843704	1.0	0.9727272727272728	0.0272727272727272	1.02803738317757	0.2790660225442834	0.3620834681332902	-0.0830174455890068	0.7707229053648856
Q13085	matrix,mito	8		160.0	2104.0	-1944.0	0.0760456273764258	6.0	-34.0	40.0	-0.1764705882352941	0.425	0.3797528517110266	0.0452471482889733	1.1191489361702127	0.425	0.3949619771863117	0.0300380228136882	1.0760529482551144	0.11875	0.2248098859315589	-0.1060598859315589	0.5282241014799154	84.7133125	84.69859790874526	0.0147145912547443	1.0001737288646808	0.88125	0.9039923954372624	-0.0227423954372624	0.9748422712933752	0.2098579545454545	0.0329741929344182	0.1768837616110363	6.364309051106643
Q13423	mito	3		354.0	673.0	-319.0	0.5260029717682021	-1.0	-1.0	0.0	1.0	0.4152542372881356	0.4576523031203566	-0.042398065832221	0.9073574730354392	0.3870056497175141	0.6552748885586924	-0.2682692388411783	0.5906004586391995	0.1836158192090395	0.0579494799405646	0.1256663392684749	3.168549905838041	92.52666666666666	93.89252600297176	-1.3658593363051068	0.9854529492979892	0.9774011299435028	0.9851411589895988	-0.007740029046096	0.992143228434355	0.1518403123961449	0.147809146442133	0.0040311659540118	1.0272727774366115
Q13472	matrix,mito	5		176.0	805.0	-629.0	0.2186335403726708	2.0	11.0	-9.0	0.1818181818181818	0.3863636363636363	0.3142857142857143	0.072077922077922	1.2293388429752066	0.3863636363636363	0.2732919254658385	0.1130717108977978	1.4137396694214874	0.25	0.1838509316770186	0.0661490683229813	1.3597972972972974	95.11977272727272	81.81120496894411	13.30856775832862	1.1626741442493191	0.9943181818181818	0.7950310559006211	0.1992871259175607	1.250665838068182	0.2522186147186147	0.1061195763885785	0.1460990383300361	2.376739743052352
Q13825	matrix,mito	2		212.0	60.0	152.0	3.533333333333333	5.0	1.0	4.0	5.0	0.4386792452830189	0.3833333333333333	0.0553459119496855	1.1443806398687448	0.4575471698113207	0.6333333333333333	-0.1757861635220125	0.7224428997020854	0.2122641509433962	0.0	0.2122641509433962		96.83641509433964	98.55083333333332	-1.7144182389937015	0.9826037164678766	0.9764150943396226	1.0	-0.0235849056603774	0.9764150943396226	0.198906718391818	0.423030303030303	-0.224123584638485	0.470194964679799
Q14296	mito	3		156.0	362.0	-206.0	0.430939226519337	8.0	16.0	-8.0	0.5	0.36538461538461536	0.3839779005524862	-0.018593285167870843	0.9515771997786385	0.6282051282051282	0.5082872928176796	0.1199178353874486	1.2359253065774805	0.0	0.08839779005524862	-0.08839779005524862	0.0	63.99282051282052	81.81803867403315	-17.825218161212625	0.782135841312096	0.5961538461538461	0.7651933701657458	-0.1690395240118997	0.7790891419050264	0.18185286935286937	0.1347359629962739	0.04711690635659546	1.3496980710183404
Q14318	mito	2		148.0	207.0	-59.0	0.714975845410628	-11.0	12.0	-23.0	-0.9166666666666666	0.3716216216216216	0.4251207729468599	-0.0534991513252383	0.8741554054054054	0.081081081081081	0.7101449275362319	-0.6290638464551508	0.1141753998896856	0.2972972972972973	0.0	0.2972972972972973		82.90844594594596	87.45125603864734	-4.542810092701387	0.9480532321834944	0.7702702702702703	0.7922705314009661	-0.0220002611306958	0.9722313777191828	0.2590866728797763	0.1217715164763986	0.1373151564033776	2.1276459419801315
Q14596	mito	4		83.0	881.0	-798.0	0.094211123723042	-10.0	-42.0	32.0	0.238095238095238	0.3614457831325301	0.3246311010215664	0.0368146821109637	1.1134046676215352	0.3012048192771084	0.2031782065834279	0.0980266126936805	1.4824661775593997	0.3855421686746988	0.0987514188422247	0.2867907498324741	3.904168397728847	90.26879518072288	55.60681044267878	34.66198473804411	1.6233406387114175	1.0	0.3564131668558456	0.6435868331441543	2.805732484076433	0.3838478915662651	0.0628917794071029	0.3209561121591622	6.103307859705968
Q14790	mito	3		97.0	382.0	-285.0	0.2539267015706806	-3.0	-17.0	14.0	0.1764705882352941	0.3711340206185567	0.3115183246073298	0.0596156960112268	1.191371393918392	0.6185567010309279	0.3769633507853403	0.2415933502455875	1.640893470790378	0.0206185567010309	0.1465968586387434	-0.1259783019377125	0.1406480117820324	88.95814432989691	80.07005235602095	8.888091973875959	1.111003948571886	0.9896907216494846	0.7774869109947644	0.2122038106547201	1.2729355409767782	0.2470732133496417	0.1542769905122273	0.0927962228374144	1.6014910099640545
Q14CZ7	matrix,mito	2		652.0	9.0	643.0	72.44444444444444	11.0	-1.0	12.0	-11.0	0.3880368098159509	0.3333333333333333	0.054703476482617586	1.1641104294478528	0.5966257668711656	0.0	0.5966257668711656		0.05521472392638037	0.0	0.05521472392638037		82.29835889570552	37.873333333333335	44.425025562372184	2.1729895853469157	0.8266871165644172	0.0	0.8266871165644172		0.08343832164767748			
Q15031	matrix,mito	4		24.0	823.0	-799.0	0.0291616038882138	1.0	-1.0	2.0	-1.0	0.2916666666666667	0.3863912515188335	-0.0947245848521668	0.7548480083857443	0.6666666666666666	0.4009720534629404	0.2656946132037261	1.6626262626262625	0.0	0.2235722964763062	-0.2235722964763062	0.0	85.495	93.40862697448362	-7.91362697448362	0.915279485088188	0.875	0.9854191980558932	-0.110419198055893	0.8879469790382244		0.1130060240384461		
Q15046	matrix,mito	2		143.0	382.0	-239.0	0.3743455497382199	6.0	-17.0	23.0	-0.3529411764705882	0.3146853146853147	0.3743455497382199	-0.0596602350529051	0.8406279035649665	0.2447552447552447	0.3743455497382199	-0.1295903049829751	0.6538217027727518	0.3566433566433566	0.1963350785340314	0.1603082781093252	1.8165034965034963	97.29454545454544	93.96500000000002	3.329545454545425	1.0354338897945556	1.0	0.9476439790575916	0.0523560209424084	1.0552486187845305	0.2947763979792449	0.1977090175929238	0.0970673803863211	1.4909608148788618
Q15070	mito	2		258.0	81.0	177.0	3.185185185185185	0.0	7.0	-7.0	0.0	0.4806201550387597	0.24691358024691357	0.23370657479184614	1.946511627906977	0.748062015503876	0.4444444444444444	0.30361757105943155	1.683139534883721	0.007751937984496124	0.0	0.007751937984496124		86.39058139534883	76.66617283950617	9.724408555842658	1.12684092860876	0.8837209302325582	0.691358024691358	0.19236290554120017	1.2782392026578073	0.253686293913904	0.08641975308641975	0.16726654082748427	2.9355128295751753
Q15118	hsp60,matrix,mito	2		185.0	222.0	-37.0	0.8333333333333334	2.0	-1.0	3.0	-2.0	0.3621621621621622	0.3423423423423423	0.0198198198198198	1.0578947368421052	0.7081081081081081	0.3243243243243243	0.3837837837837837	2.183333333333333	0.0054054054054054	0.2207207207207207	-0.2153153153153153	0.0244897959183673	89.13037837837837	90.1690990990991	-1.0387207207207323	0.9884803027744666	0.8864864864864865	0.8918918918918919	-0.0054054054054053	0.993939393939394	0.2656799656799657	0.1911716730658235	0.0745082926141422	1.3897454650014378
Q15119	hsp60,matrix,mito	2		172.0	221.0	-49.0	0.7782805429864253	-3.0	-4.0	1.0	0.75	0.3604651162790697	0.3574660633484163	0.0029990529306534	1.0083897556667647	0.75	0.3031674208144796	0.4468325791855204	2.4738805970149254	0.005813953488372	0.2217194570135746	-0.2159055035252025	0.0262221167536782	93.44622093023256	91.34031674208144	2.105904188151115	1.0230555822802496	0.9767441860465116	0.9095022624434388	0.0672419236030726	1.0739326622700451	0.2967559116669924	0.1906934770450963	0.106062434621896	1.5561933017604674
Q15120	hsp60,matrix,mito	2		176.0	224.0	-48.0	0.7857142857142857	3.0	-2.0	5.0	-1.5	0.3636363636363636	0.3571428571428571	0.0064935064935064	1.018181818181818	0.75	0.3125	0.4375	2.4	0.0056818181818181	0.21875	-0.2130681818181818	0.0259740259740259	92.10375	92.33013392857144	-0.2263839285714226	0.99754810353956	0.9715909090909092	0.9241071428571428	0.0474837662337661	1.051383399209486	0.2915971643035863	0.1874127094972067	0.1041844548063796	1.5559092288131742
Q15390	mito	2		172.0	161.0	11.0	1.0683229813664596	1.0	5.0	-4.0	0.2	0.38953488372093026	0.30434782608695654	0.08518705763397372	1.2799003322259137	0.3953488372093023	0.2795031055900621	0.11584573161924022	1.4144702842377261	0.0	0.0	0.0		66.01377906976744	65.32888198757765	0.6848970821897922	1.0104838328982888	0.3953488372093023	0.391304347826087	0.004044489383215333	1.0103359173126614	0.036821705426356585	0.04192546583850932	-0.005103760412152734	0.8782658627619866
Q15526	mito	2		250.0	5.0	245.0	50.0	2.0	0.0	2.0		0.38	0.2	0.18	1.9	0.448	0.0	0.448		0.22	0.0	0.22		90.17292	47.774	42.398920000000004	1.887489429396743	0.928	0.0	0.928		0.2525989847715736			
Q15785	mito	2		130.0	174.0	-44.0	0.7471264367816092	-4.0	13.0	-17.0	-0.3076923076923077	0.3615384615384615	0.3160919540229885	0.045446507515473	1.1437762237762237	0.8076923076923077	0.6494252873563219	0.1582670203359858	1.2437031994554115	0.0	0.0	0.0		93.73753846153843	84.38258620689653	9.354952254641915	1.1108635403957	0.9846153846153848	0.8390804597701149	0.1455349248452697	1.173445732349842	0.1571556350626118	0.1193897099069513	0.0377659251556605	1.3163247920201342
Q16134	mito	3		385.0	166.0	219.0	2.319277108433735	-3.0	-4.0	1.0	0.75	0.3792207792207792	0.3012048192771084	0.0780159599436707	1.259012987012987	0.2441558441558441	0.3072289156626506	-0.0630730715068064	0.7947033358798065	0.3012987012987013	0.1144578313253012	0.1868408699734001	2.6323991797676007	97.45890909090907	97.33578313253012	0.1231259583789636	1.001264960885056	0.9974025974025974	1.0	-0.0025974025974025	0.9974025974025974	0.2280584712091561	0.2415458937198067	-0.0134874225106506	0.9441620708059064
Q16526	mito	4		129.0	457.0	-328.0	0.2822757111597374	3.0	1.0	2.0	3.0	0.4263565891472868	0.3304157549234136	0.0959408342238732	1.2903639817239076	0.4573643410852713	0.4201312910284464	0.0372330500568249	1.088622416020672	0.2248062015503876	0.0065645514223194	0.2182416501280681	34.24547803617571	94.0879069767442	81.52641137855582	12.561495598188372	1.154078848630549	0.937984496124031	0.7724288840262582	0.1655556120977728	1.2143312031973998	0.3451458102620893	0.1410298313159571	0.2041159789461322	2.4473248463925312
Q16654	mito	2		172.0	222.0	-50.0	0.7747747747747747	-3.0	-5.0	2.0	0.6	0.3720930232558139	0.3693693693693693	0.0027236538864445	1.0073737946681791	0.7325581395348837	0.3243243243243243	0.4082338152105593	2.258720930232558	0.005813953488372	0.2297297297297297	-0.2239157762413576	0.0253077975376197	92.61767441860464	90.64045045045046	1.9772239681541777	1.0218139247800302	0.9651162790697676	0.8963963963963963	0.0687198826733711	1.0766623816758212	0.2840953882538431	0.1899420667126049	0.0941533215412381	1.495694940940589
Q16762	hsp60,matrix,mito	2		156.0	140.0	16.0	1.1142857142857143	1.0	-2.0	3.0	-0.5	0.3717948717948718	0.3428571428571428	0.0289377289377289	1.084401709401709	0.2756410256410256	0.4214285714285714	-0.1457875457875457	0.6540634506736203	0.1474358974358974	0.15	-0.0025641025641025	0.982905982905983	97.23865384615384	95.93228571428573	1.3063681318681262	1.013617606649745	0.9807692307692308	0.9642857142857144	0.0164835164835164	1.017094017094017	0.3342288838612368	0.3324984539270253	0.0017304299342114	1.0052043247533151
Q16798	matrix,mito	2		255.0	302.0	-47.0	0.8443708609271523	1.0	-4.0	5.0	-0.25	0.3764705882352941	0.4139072847682119	-0.0374366965329178	0.9095529411764706	0.5137254901960784	0.4735099337748344	0.0402155564212439	1.0849307555189909	0.0980392156862745	0.1059602649006622	-0.0079210492143877	0.9252450980392156	96.59854901960784	96.04241721854304	0.5561318010647938	1.0057904810933624	1.0	1.0	0.0	1.0	0.1732489321187793	0.1720134997452878	0.0012354323734914	1.00718218265032
Q16822	hsp60,matrix,mito	3		239.0	355.0	-116.0	0.6732394366197183	1.0	-3.0	4.0	-0.3333333333333333	0.3556485355648535	0.3830985915492957	-0.0274500559844422	0.928347280334728	0.3556485355648535	0.2676056338028169	0.0880429017620366	1.3290024223739263	0.2468619246861924	0.2394366197183098	0.0074253049678826	1.0310115678070393	96.37945606694558	96.82245070422536	-0.4429946372797815	0.9954246702695736	0.99581589958159	1.0	-0.0041841004184099	0.99581589958159	0.2244498682783201	0.1917636252296387	0.0326862430486814	1.170450694231189
Q16836	hsp60,matrix,mito	2		205.0	97.0	108.0	2.11340206185567	5.0	-3.0	8.0	-1.6666666666666667	0.4146341463414634	0.3608247422680412	0.0538094040734221	1.1491289198606272	0.4585365853658537	0.6701030927835051	-0.2115665074176514	0.6842776735459664	0.1902439024390244	0.0309278350515463	0.159316067387478	6.151219512195122	96.74453658536584	97.94226804123711	-1.1977314558712775	0.9877710463538888	1.0	1.0	0.0	1.0	0.206831789248125	0.2623465881197839	-0.0555147988716589	0.7883913822949677
Q16881	mito	4																																	
Q16891	mito	3		33.0	668.0	-635.0	0.04940119760479042	-1.0	-15.0	14.0	0.06666666666666667	0.3939393939393939	0.3727544910179641	0.021184902921429827	1.0568333941827917	0.8787878787878788	0.7050898203592815	0.1736980584285973	1.2463488387055266	0.0	0.005988023952095809	-0.005988023952095809	0.0	72.97151515151515	76.8247754491018	-3.853260297586644	0.949843520204761	0.7878787878787878	0.7335329341317365	0.054345853747051365	1.07408781694496	0.3164983164983165	0.09090624720707838	0.22559206929123812	3.481590388143011
Q2M3C7	mito	3		1658.0	1.0	1657.0	1658.0	-64.0	0.0	-64.0		0.3100120627261761	0.0	0.3100120627261761		0.267189384800965	0.0	0.267189384800965		0.024728588661037394	0.0	0.024728588661037394		47.34708082026538	66.06	-18.71291917973462	0.7167284411181559	0.2243667068757539	0.0	0.2243667068757539		0.31046371363649117			
Q2VYF4	mito	2		202.0	284.0	-82.0	0.7112676056338029	12.0	3.0	9.0	4.0	0.3613861386138614	0.3485915492957746	0.012794589318086746	1.0367036703670367	0.4207920792079208	0.4964788732394366	-0.07568679403151585	0.847552840390422	0.0	0.0	0.0		57.06222772277228	65.48443661971831	-8.422208896946032	0.8713860982594148	0.4306930693069307	0.5845070422535211	-0.15381397294659044	0.7368483836335441	0.06992574257425743	0.20531717436401353	-0.1353914317897561	0.3405742495281169
Q32NB8	mito	2		217.0	246.0	-29.0	0.8821138211382114	2.0	-2.0	4.0	-1.0	0.3963133640552995	0.4024390243902439	-0.0061256603349443	0.984778662198017	0.4470046082949309	0.4796747967479675	-0.0326701884530366	0.931890963055534	0.2119815668202765	0.2276422764227642	-0.0156607096024877	0.9312047399605003	94.62004608294932	91.1957723577236	3.424273725225717	1.037548601614927	0.967741935483871	0.9146341463414634	0.0531077891424075	1.0580645161290323	0.2719251241381774	0.249490556921073	0.0224345672171042	1.0899215084288802
Q32P41	matrix,mito	2		78.0	250.0	-172.0	0.312	-2.0	2.0	-4.0	-1.0	0.3717948717948718	0.372	-0.0002051282051281	0.9994485800937414	0.3205128205128205	0.32	0.0005128205128205	1.001602564102564	0.2564102564102564	0.236	0.0204102564102564	1.086484137331595	89.21371794871794	86.91148000000001	2.3022379487179307	1.0264894574194103	0.9230769230769232	0.824	0.0990769230769231	1.1202389843166545	0.2666897666897667	0.1424630541871921	0.1242267125025745	1.8719924840256792
