uniprot_accession	region	length	net_charge	frac_hydrophobic	frac_charged	frac_polar	frac_aromatic	frac_small
P82914	n_domain	91	9.0	0.3516483516483517	0.38461538461538464	0.23076923076923078	0.06593406593406594	0.12087912087912088
P82914	c_region	69	18.0	0.3333333333333333	0.34782608695652173	0.2463768115942029	0.08695652173913043	0.18840579710144928
P82914	n_half	46	3.0	0.391304347826087	0.3695652173913043	0.21739130434782608	0.043478260869565216	0.15217391304347827
P82914	c_half	45	6.0	0.3111111111111111	0.4	0.24444444444444444	0.08888888888888889	0.08888888888888889
P82921	pre_domain	23	1.0	0.4782608695652174	0.21739130434782608	0.2608695652173913	0.08695652173913043	0.21739130434782608
P82921	n_domain	36	4.0	0.19444444444444445	0.4444444444444444	0.3055555555555556	0.08333333333333333	0.05555555555555555
P82921	c_region	28	5.0	0.35714285714285715	0.32142857142857145	0.25	0.10714285714285714	0.10714285714285714
P82921	n_half	18	0.0	0.3888888888888889	0.3333333333333333	0.2222222222222222	0.0	0.05555555555555555
P82921	c_half	18	4.0	0.0	0.5555555555555556	0.3888888888888889	0.16666666666666666	0.05555555555555555
P82932	n_domain	124	3.0	0.3870967741935484	0.28225806451612906	0.22580645161290322	0.056451612903225805	0.18548387096774194
P82932	c_region	1	1.0	0.0	1.0	0.0	0.0	0.0
P82932	n_half	62	3.0	0.3870967741935484	0.27419354838709675	0.22580645161290322	0.03225806451612903	0.22580645161290322
P82932	c_half	62	0.0	0.3870967741935484	0.2903225806451613	0.22580645161290322	0.08064516129032258	0.14516129032258066
P82933	pre_domain	261	6.0	0.36398467432950193	0.27586206896551724	0.26053639846743293	0.09961685823754789	0.1685823754789272
P82933	n_domain	135	10.0	0.3333333333333333	0.3111111111111111	0.22962962962962963	0.0962962962962963	0.22962962962962963
P82933	n_half	68	2.0	0.3235294117647059	0.29411764705882354	0.2647058823529412	0.1323529411764706	0.19117647058823528
P82933	c_half	67	8.0	0.34328358208955223	0.3283582089552239	0.19402985074626866	0.05970149253731343	0.26865671641791045
P83111	pre_domain	111	4.0	0.38738738738738737	0.12612612612612611	0.2072072072072072	0.036036036036036036	0.4144144144144144
P83111	n_domain	146	-1.0	0.363013698630137	0.3356164383561644	0.1917808219178082	0.06164383561643835	0.1917808219178082
P83111	c_region	290	4.0	0.33448275862068966	0.25517241379310346	0.296551724137931	0.1206896551724138	0.18275862068965518
P84085	pre_domain	6	0.0	0.5	0.0	0.3333333333333333	0.0	0.3333333333333333
P84085	n_domain	174	-1.0	0.39080459770114945	0.2471264367816092	0.27011494252873564	0.09195402298850575	0.16091954022988506
P84085	n_half	87	4.0	0.4367816091954023	0.20689655172413793	0.2413793103448276	0.12643678160919541	0.13793103448275862
P84085	c_half	87	-5.0	0.3448275862068966	0.28735632183908044	0.2988505747126437	0.05747126436781609	0.1839080459770115
P86397	pre_domain	21	2.0	0.47619047619047616	0.09523809523809523	0.2857142857142857	0.14285714285714285	0.19047619047619047
P86397	n_domain	147	2.0	0.4421768707482993	0.19047619047619047	0.25170068027210885	0.06802721088435375	0.2108843537414966
P86397	n_half	74	-1.0	0.4189189189189189	0.17567567567567569	0.3108108108108108	0.06756756756756757	0.16216216216216217
P86397	c_half	73	3.0	0.4657534246575342	0.2054794520547945	0.1917808219178082	0.0684931506849315	0.2602739726027397
P99999	n_domain	105	9.0	0.29523809523809524	0.29523809523809524	0.24761904761904763	0.08571428571428572	0.2
P99999	n_half	53	6.0	0.24528301886792453	0.22641509433962265	0.32075471698113206	0.07547169811320754	0.2641509433962264
P99999	c_half	52	3.0	0.34615384615384615	0.36538461538461536	0.17307692307692307	0.09615384615384616	0.1346153846153846
Q00059	pre_domain	42	4.0	0.4523809523809524	0.14285714285714285	0.23809523809523808	0.16666666666666666	0.3333333333333333
Q00059	n_domain	109	11.0	0.3211009174311927	0.3577981651376147	0.26605504587155965	0.08256880733944955	0.1559633027522936
Q00059	c_region	95	4.0	0.24210526315789474	0.42105263157894735	0.2631578947368421	0.08421052631578947	0.14736842105263157
Q00325	pre_domain	65	1.0	0.3230769230769231	0.16923076923076924	0.3230769230769231	0.09230769230769231	0.3076923076923077
Q00325	n_domain	275	12.0	0.44363636363636366	0.1890909090909091	0.24	0.13454545454545455	0.23636363636363636
Q00325	c_region	22	3.0	0.22727272727272727	0.3181818181818182	0.13636363636363635	0.0	0.09090909090909091
Q00325	n_half	138	2.0	0.42028985507246375	0.17391304347826086	0.26811594202898553	0.12318840579710146	0.2536231884057971
Q00325	c_half	137	10.0	0.46715328467153283	0.20437956204379562	0.2116788321167883	0.145985401459854	0.21897810218978103
Q02127	pre_domain	31	3.0	0.5483870967741935	0.16129032258064516	0.16129032258064516	0.0967741935483871	0.3225806451612903
Q02127	n_domain	364	7.0	0.37362637362637363	0.25	0.21153846153846154	0.0521978021978022	0.2445054945054945
Q02127	n_half	182	0.0	0.37362637362637363	0.25274725274725274	0.2087912087912088	0.07692307692307693	0.22527472527472528
Q02127	c_half	182	7.0	0.37362637362637363	0.24725274725274726	0.21428571428571427	0.027472527472527472	0.26373626373626374
Q02218	pre_domain	119	5.0	0.37815126050420167	0.14285714285714285	0.36134453781512604	0.10084033613445378	0.2857142857142857
Q02218	n_domain	97	-8.0	0.4020618556701031	0.24742268041237114	0.24742268041237114	0.061855670103092786	0.20618556701030927
Q02218	c_region	807	-8.0	0.3643122676579926	0.2379182156133829	0.2812887236679058	0.09541511771995044	0.17100371747211895
Q02221	pre_domain	12	2.0	0.5	0.16666666666666666	0.08333333333333333	0.0	0.16666666666666666
Q02221	n_domain	85	6.0	0.3058823529411765	0.1411764705882353	0.3411764705882353	0.11764705882352941	0.24705882352941178
Q02221	n_half	43	4.0	0.4186046511627907	0.09302325581395349	0.3023255813953488	0.09302325581395349	0.3953488372093023
Q02221	c_half	42	2.0	0.19047619047619047	0.19047619047619047	0.38095238095238093	0.14285714285714285	0.09523809523809523
Q02252	pre_domain	43	5.0	0.5116279069767442	0.11627906976744186	0.32558139534883723	0.09302325581395349	0.4186046511627907
Q02252	n_domain	450	1.0	0.4022222222222222	0.19777777777777777	0.2511111111111111	0.06444444444444444	0.23555555555555555
Q02252	c_region	42	0.0	0.30952380952380953	0.19047619047619047	0.38095238095238093	0.11904761904761904	0.19047619047619047
Q02318	pre_domain	49	6.0	0.4489795918367347	0.16326530612244897	0.10204081632653061	0.02040816326530612	0.4897959183673469
Q02318	n_domain	481	3.0	0.40540540540540543	0.21413721413721415	0.26195426195426197	0.11226611226611227	0.17463617463617465
Q02318	c_region	1	0.0	0.0	0.0	1.0	0.0	0.0
Q02318	n_half	241	4.0	0.4066390041493776	0.22406639004149378	0.27385892116182575	0.14522821576763487	0.15767634854771784
Q02318	c_half	240	-1.0	0.4041666666666667	0.20416666666666666	0.25	0.07916666666666666	0.19166666666666668
Q02338	pre_domain	54	6.0	0.35185185185185186	0.2222222222222222	0.24074074074074073	0.037037037037037035	0.3148148148148148
Q02338	n_domain	276	3.0	0.37318840579710144	0.23550724637681159	0.2826086956521739	0.10144927536231885	0.2210144927536232
Q02338	c_region	13	0.0	0.46153846153846156	0.15384615384615385	0.23076923076923078	0.07692307692307693	0.23076923076923078
Q02338	n_half	138	3.0	0.38405797101449274	0.2536231884057971	0.2536231884057971	0.07246376811594203	0.2318840579710145
Q02338	c_half	138	0.0	0.36231884057971014	0.21739130434782608	0.3115942028985507	0.13043478260869565	0.21014492753623187
Q02978	pre_domain	20	1.0	0.35	0.15	0.2	0.0	0.55
Q02978	n_domain	290	16.0	0.4241379310344828	0.18620689655172415	0.25517241379310346	0.10689655172413794	0.24482758620689654
Q02978	c_region	4	0.0	0.5	0.0	0.25	0.25	0.5
Q02978	n_half	145	9.0	0.41379310344827586	0.18620689655172415	0.22758620689655173	0.0896551724137931	0.2827586206896552
Q02978	c_half	145	7.0	0.43448275862068964	0.18620689655172415	0.2827586206896552	0.12413793103448276	0.20689655172413793
Q04837	pre_domain	16	4.0	0.5	0.25	0.1875	0.125	0.0
Q04837	n_domain	132	1.0	0.3181818181818182	0.2803030303030303	0.3106060606060606	0.08333333333333333	0.17424242424242425
Q04837	n_half	66	-2.0	0.3181818181818182	0.24242424242424243	0.3333333333333333	0.045454545454545456	0.19696969696969696
Q04837	c_half	66	3.0	0.3181818181818182	0.3181818181818182	0.2878787878787879	0.12121212121212122	0.15151515151515152
Q05932	pre_domain	38	6.0	0.5263157894736842	0.15789473684210525	0.21052631578947367	0.05263157894736842	0.42105263157894735
Q05932	n_domain	288	-2.0	0.3680555555555556	0.20833333333333334	0.28125	0.0798611111111111	0.2013888888888889
Q05932	c_region	261	-1.0	0.37547892720306514	0.14942528735632185	0.3065134099616858	0.06513409961685823	0.24904214559386972
Q06055	pre_domain	67	3.0	0.3880597014925373	0.16417910447761194	0.3880597014925373	0.04477611940298507	0.31343283582089554
Q06055	n_domain	72	1.0	0.5694444444444444	0.06944444444444445	0.19444444444444445	0.125	0.3888888888888889
Q06055	c_region	2	0.0	1.0	0.0	0.0	0.0	0.5
Q06055	n_half	36	0.0	0.5277777777777778	0.05555555555555555	0.16666666666666666	0.08333333333333333	0.5277777777777778
Q06055	c_half	36	1.0	0.6111111111111112	0.08333333333333333	0.2222222222222222	0.16666666666666666	0.25
Q07021	pre_domain	73	10.0	0.3698630136986301	0.1643835616438356	0.2054794520547945	0.0273972602739726	0.3150684931506849
Q07021	n_domain	209	-28.0	0.32057416267942584	0.3253588516746411	0.2679425837320574	0.0861244019138756	0.16267942583732056
Q07021	n_half	105	-9.0	0.29523809523809524	0.3333333333333333	0.23809523809523808	0.05714285714285714	0.1523809523809524
Q07021	c_half	104	-19.0	0.34615384615384615	0.3173076923076923	0.2980769230769231	0.11538461538461539	0.17307692307692307
Q07812	n_domain	167	-5.0	0.40119760479041916	0.24550898203592814	0.19760479041916168	0.08982035928143713	0.24550898203592814
Q07812	c_region	25	2.0	0.52	0.08	0.28	0.12	0.2
Q07812	n_half	84	-5.0	0.3333333333333333	0.27380952380952384	0.20238095238095238	0.011904761904761904	0.2857142857142857
Q07812	c_half	83	0.0	0.46987951807228917	0.21686746987951808	0.1927710843373494	0.1686746987951807	0.20481927710843373
Q07817	n_domain	209	-14.0	0.3684210526315789	0.22966507177033493	0.2966507177033493	0.10526315789473684	0.2679425837320574
Q07817	c_region	24	3.0	0.5416666666666666	0.125	0.20833333333333334	0.16666666666666666	0.25
Q07817	n_half	105	-7.0	0.3333333333333333	0.2571428571428571	0.3047619047619048	0.08571428571428572	0.29523809523809524
Q07817	c_half	104	-7.0	0.40384615384615385	0.20192307692307693	0.28846153846153844	0.125	0.2403846153846154
Q07820	pre_domain	169	-7.0	0.34911242603550297	0.21893491124260356	0.16568047337278108	0.029585798816568046	0.34911242603550297
Q07820	n_domain	150	2.0	0.36666666666666664	0.30666666666666664	0.24	0.08	0.19333333333333333
Q07820	c_region	31	-1.0	0.5483870967741935	0.16129032258064516	0.0967741935483871	0.06451612903225806	0.3548387096774194
Q07820	n_half	75	1.0	0.28	0.38666666666666666	0.24	0.04	0.2
Q07820	c_half	75	1.0	0.4533333333333333	0.22666666666666666	0.24	0.12	0.18666666666666668
Q07973	pre_domain	51	4.0	0.29411764705882354	0.1568627450980392	0.35294117647058826	0.0392156862745098	0.27450980392156865
Q07973	n_domain	463	6.0	0.3779697624190065	0.2548596112311015	0.26997840172786175	0.09071274298056156	0.16846652267818574
Q07973	n_half	232	5.0	0.38362068965517243	0.27155172413793105	0.2413793103448276	0.10775862068965517	0.17672413793103448
Q07973	c_half	231	1.0	0.3722943722943723	0.23809523809523808	0.2987012987012987	0.0735930735930736	0.16017316017316016
Q08257	pre_domain	14	3.0	0.5714285714285714	0.21428571428571427	0.14285714285714285	0.07142857142857142	0.21428571428571427
Q08257	n_domain	311	0.0	0.3890675241157556	0.2057877813504823	0.2540192926045016	0.0707395498392283	0.2829581993569132
Q08257	c_region	4	0.0	1.0	0.0	0.0	0.0	0.0
Q08426	n_domain	280	5.0	0.42857142857142855	0.225	0.21785714285714286	0.05357142857142857	0.24285714285714285
Q08426	c_region	443	13.0	0.34988713318284426	0.21896162528216703	0.2686230248306998	0.08803611738148984	0.23476297968397292
Q08AE8	pre_domain	33	-2.0	0.3333333333333333	0.18181818181818182	0.06060606060606061	0.0	0.5757575757575758
Q08AE8	n_domain	203	-13.0	0.35467980295566504	0.28078817733990147	0.2512315270935961	0.059113300492610835	0.24630541871921183
Q08AE8	c_region	520	30.0	0.2865384615384615	0.3038461538461538	0.3096153846153846	0.06538461538461539	0.18269230769230768
Q08AE8	n_half	102	1.0	0.37254901960784315	0.24509803921568626	0.24509803921568626	0.058823529411764705	0.27450980392156865
Q08AE8	c_half	101	-14.0	0.33663366336633666	0.31683168316831684	0.25742574257425743	0.0594059405940594	0.21782178217821782
Q08AH1	pre_domain	38	4.0	0.39473684210526316	0.15789473684210525	0.3157894736842105	0.13157894736842105	0.21052631578947367
Q08AH1	n_domain	431	1.0	0.3665893271461717	0.22505800464037123	0.2691415313225058	0.1136890951276102	0.19721577726218098
Q08AH1	c_region	108	1.0	0.35185185185185186	0.28703703703703703	0.23148148148148148	0.05555555555555555	0.19444444444444445
Q08AH3	pre_domain	33	4.0	0.3939393939393939	0.12121212121212122	0.42424242424242425	0.09090909090909091	0.18181818181818182
Q08AH3	n_domain	432	-5.0	0.39351851851851855	0.20601851851851852	0.2638888888888889	0.08796296296296297	0.23148148148148148
Q08AH3	c_region	112	5.0	0.36607142857142855	0.25892857142857145	0.25892857142857145	0.0625	0.20535714285714285
Q08J23	pre_domain	39	1.0	0.15384615384615385	0.38461538461538464	0.15384615384615385	0.05128205128205128	0.358974358974359
Q08J23	n_domain	390	-5.0	0.37435897435897436	0.24871794871794872	0.26153846153846155	0.07435897435897436	0.15897435897435896
Q08J23	c_region	338	-3.0	0.30177514792899407	0.27514792899408286	0.2692307692307692	0.07100591715976332	0.20118343195266272
Q08J23	n_half	195	-3.0	0.3641025641025641	0.26153846153846155	0.26666666666666666	0.08205128205128205	0.14358974358974358
Q08J23	c_half	195	-2.0	0.38461538461538464	0.2358974358974359	0.2564102564102564	0.06666666666666667	0.17435897435897435
Q09013	pre_domain	18	1.0	0.4444444444444444	0.2777777777777778	0.16666666666666666	0.0	0.16666666666666666
Q09013	n_domain	351	-17.0	0.4017094017094017	0.2535612535612536	0.2022792022792023	0.11965811965811966	0.19373219373219372
Q09013	c_region	260	-16.0	0.4076923076923077	0.2153846153846154	0.2076923076923077	0.023076923076923078	0.27692307692307694
Q10713	pre_domain	56	7.0	0.39285714285714285	0.125	0.21428571428571427	0.10714285714285714	0.35714285714285715
Q10713	n_domain	217	-10.0	0.3686635944700461	0.25806451612903225	0.2857142857142857	0.07373271889400922	0.18433179723502305
Q10713	c_region	252	-1.0	0.38492063492063494	0.2261904761904762	0.25793650793650796	0.06746031746031746	0.21825396825396826
Q12849	pre_domain	138	7.0	0.41304347826086957	0.12318840579710146	0.2753623188405797	0.050724637681159424	0.42028985507246375
Q12849	n_domain	98	-9.0	0.35714285714285715	0.336734693877551	0.22448979591836735	0.08163265306122448	0.14285714285714285
Q12849	c_region	244	-7.0	0.3524590163934426	0.2827868852459016	0.2540983606557377	0.0942622950819672	0.18442622950819673
Q12887	pre_domain	159	5.0	0.3270440251572327	0.27044025157232704	0.2893081761006289	0.07547169811320754	0.1761006289308176
Q12887	n_domain	171	4.0	0.4853801169590643	0.07017543859649122	0.2807017543859649	0.1111111111111111	0.28654970760233917
Q12887	c_region	113	6.0	0.4336283185840708	0.1592920353982301	0.24778761061946902	0.11504424778761062	0.23893805309734514
Q12887	n_half	86	3.0	0.46511627906976744	0.10465116279069768	0.3023255813953488	0.09302325581395349	0.27906976744186046
Q12887	c_half	85	1.0	0.5058823529411764	0.03529411764705882	0.25882352941176473	0.12941176470588237	0.29411764705882354
Q12931	pre_domain	81	7.0	0.3950617283950617	0.2345679012345679	0.20987654320987653	0.037037037037037035	0.25925925925925924
Q12931	n_domain	213	-2.0	0.37089201877934275	0.2347417840375587	0.3004694835680751	0.07981220657276995	0.27699530516431925
Q12931	c_region	410	-2.0	0.3951219512195122	0.2975609756097561	0.24146341463414633	0.08536585365853659	0.16097560975609757
Q12983	pre_domain	158	-4.0	0.24050632911392406	0.26582278481012656	0.3670886075949367	0.056962025316455694	0.2721518987341772
Q12983	n_domain	32	2.0	0.53125	0.125	0.21875	0.09375	0.25
Q12983	c_region	4	0.0	0.25	0.0	0.75	0.25	0.25
Q12983	n_half	16	0.0	0.625	0.125	0.1875	0.125	0.1875
Q12983	c_half	16	2.0	0.4375	0.125	0.25	0.0625	0.3125
Q13011	pre_domain	49	2.0	0.3877551020408163	0.20408163265306123	0.2653061224489796	0.02040816326530612	0.3877551020408163
Q13011	n_domain	216	-2.0	0.4398148148148148	0.24074074074074073	0.2222222222222222	0.06481481481481481	0.23148148148148148
Q13011	c_region	63	2.0	0.36507936507936506	0.19047619047619047	0.42857142857142855	0.06349206349206349	0.2222222222222222
Q13057	pre_domain	194	2.0	0.38144329896907214	0.13402061855670103	0.3247422680412371	0.07216494845360824	0.21649484536082475
Q13057	n_domain	150	-9.0	0.4	0.26	0.24	0.06666666666666667	0.18
Q13057	c_region	220	3.0	0.4090909090909091	0.2318181818181818	0.2318181818181818	0.05454545454545454	0.22727272727272727
Q13084	pre_domain	86	5.0	0.29069767441860467	0.26744186046511625	0.22093023255813954	0.11627906976744186	0.13953488372093023
Q13084	n_domain	65	2.0	0.36923076923076925	0.3384615384615385	0.23076923076923078	0.13846153846153847	0.09230769230769231
Q13084	c_region	105	-5.0	0.38095238095238093	0.3333333333333333	0.18095238095238095	0.06666666666666667	0.1619047619047619
Q13084	n_half	33	3.0	0.36363636363636365	0.3333333333333333	0.24242424242424243	0.15151515151515152	0.12121212121212122
Q13084	c_half	32	-1.0	0.375	0.34375	0.21875	0.125	0.0625
Q13085	pre_domain	82	-11.0	0.34146341463414637	0.23170731707317074	0.3048780487804878	0.012195121951219513	0.3048780487804878
Q13085	n_domain	160	6.0	0.425	0.2375	0.20625	0.0875	0.2125
Q13085	c_region	2104	-34.0	0.37975285171102663	0.23193916349809887	0.2813688212927757	0.08935361216730038	0.18536121673003803
Q13162	pre_domain	73	-3.0	0.3835616438356164	0.2328767123287671	0.2191780821917808	0.0684931506849315	0.2328767123287671
Q13162	n_domain	198	-3.0	0.36363636363636365	0.2474747474747475	0.2474747474747475	0.11616161616161616	0.17676767676767677
Q13162	n_half	99	-1.0	0.3939393939393939	0.23232323232323232	0.24242424242424243	0.15151515151515152	0.18181818181818182
Q13162	c_half	99	-2.0	0.3333333333333333	0.26262626262626265	0.25252525252525254	0.08080808080808081	0.1717171717171717
Q13232	pre_domain	19	0.0	0.631578947368421	0.0	0.2631578947368421	0.10526315789473684	0.21052631578947367
Q13232	n_domain	150	1.0	0.42	0.2866666666666667	0.17333333333333334	0.09333333333333334	0.22666666666666666
Q13232	n_half	75	6.0	0.44	0.32	0.13333333333333333	0.09333333333333334	0.18666666666666668
Q13232	c_half	75	-5.0	0.4	0.25333333333333335	0.21333333333333335	0.09333333333333334	0.26666666666666666
Q13268	pre_domain	23	3.0	0.4782608695652174	0.13043478260869565	0.2608695652173913	0.13043478260869565	0.30434782608695654
Q13268	n_domain	254	4.0	0.41732283464566927	0.1889763779527559	0.27165354330708663	0.051181102362204724	0.28346456692913385
Q13268	c_region	3	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0
Q13268	n_half	127	4.0	0.4094488188976378	0.2047244094488189	0.25196850393700787	0.023622047244094488	0.3228346456692913
Q13268	c_half	127	0.0	0.4251968503937008	0.1732283464566929	0.29133858267716534	0.07874015748031496	0.2440944881889764
Q13405	pre_domain	33	5.0	0.36363636363636365	0.15151515151515152	0.2727272727272727	0.06060606060606061	0.2727272727272727
Q13405	n_domain	133	0.0	0.3157894736842105	0.2706766917293233	0.24060150375939848	0.11278195488721804	0.10526315789473684
Q13405	n_half	67	0.0	0.2537313432835821	0.26865671641791045	0.2537313432835821	0.13432835820895522	0.07462686567164178
Q13405	c_half	66	0.0	0.3787878787878788	0.2727272727272727	0.22727272727272727	0.09090909090909091	0.13636363636363635
Q13423	pre_domain	59	7.0	0.3559322033898305	0.1864406779661017	0.3220338983050847	0.0847457627118644	0.15254237288135594
Q13423	n_domain	354	-1.0	0.4152542372881356	0.2175141242937853	0.23163841807909605	0.06779661016949153	0.2768361581920904
Q13423	c_region	673	-1.0	0.4576523031203566	0.11738484398216939	0.2555720653789004	0.06835066864784546	0.2971768202080238
Q13472	pre_domain	20	3.0	0.5	0.35	0.05	0.15	0.15
Q13472	n_domain	176	2.0	0.38636363636363635	0.2727272727272727	0.26704545454545453	0.08522727272727272	0.16477272727272727
Q13472	c_region	805	11.0	0.3142857142857143	0.23478260869565218	0.29316770186335406	0.07701863354037267	0.20993788819875778
Q13505	pre_domain	291	23.0	0.3333333333333333	0.2027491408934708	0.24398625429553264	0.08247422680412371	0.28865979381443296
Q13505	n_domain	96	-2.0	0.3854166666666667	0.25	0.28125	0.09375	0.17708333333333334
Q13505	c_region	79	-5.0	0.35443037974683544	0.24050632911392406	0.21518987341772153	0.06329113924050633	0.26582278481012656
Q13505	n_half	48	-3.0	0.2708333333333333	0.3958333333333333	0.2708333333333333	0.0625	0.10416666666666667
Q13505	c_half	48	1.0	0.5	0.10416666666666667	0.2916666666666667	0.125	0.25
Q13686	pre_domain	113	6.0	0.3893805309734513	0.17699115044247787	0.24778761061946902	0.12389380530973451	0.3185840707964602
Q13686	n_domain	234	-2.0	0.36324786324786323	0.23931623931623933	0.2863247863247863	0.10256410256410256	0.20085470085470086
Q13686	c_region	42	-6.0	0.23809523809523808	0.38095238095238093	0.2857142857142857	0.047619047619047616	0.14285714285714285
Q13686	n_half	117	2.0	0.3162393162393162	0.2905982905982906	0.3162393162393162	0.1452991452991453	0.1794871794871795
Q13686	c_half	117	-4.0	0.41025641025641024	0.18803418803418803	0.2564102564102564	0.05982905982905983	0.2222222222222222
Q13825	pre_domain	67	6.0	0.5074626865671642	0.08955223880597014	0.11940298507462686	0.05970149253731343	0.5074626865671642
Q13825	n_domain	212	5.0	0.4386792452830189	0.2688679245283019	0.17452830188679244	0.02830188679245283	0.28773584905660377
Q13825	c_region	60	1.0	0.38333333333333336	0.2833333333333333	0.16666666666666666	0.05	0.2
Q13907	n_domain	227	-5.0	0.3656387665198238	0.2687224669603524	0.28634361233480177	0.08370044052863436	0.13656387665198239
Q13907	n_half	114	-1.0	0.3508771929824561	0.2543859649122807	0.32456140350877194	0.043859649122807015	0.15789473684210525
Q13907	c_half	113	-4.0	0.3805309734513274	0.2831858407079646	0.24778761061946902	0.12389380530973451	0.11504424778761062
Q14061	n_domain	63	0.0	0.2857142857142857	0.31746031746031744	0.2222222222222222	0.015873015873015872	0.19047619047619047
Q14061	n_half	32	1.0	0.21875	0.28125	0.25	0.0	0.1875
Q14061	c_half	31	-1.0	0.3548387096774194	0.3548387096774194	0.1935483870967742	0.03225806451612903	0.1935483870967742
Q14154	pre_domain	246	2.0	0.3048780487804878	0.17886178861788618	0.3170731707317073	0.06504065040650407	0.2804878048780488
Q14154	n_domain	199	6.0	0.36683417085427134	0.20100502512562815	0.3165829145728643	0.10552763819095477	0.3165829145728643
Q14154	c_region	70	4.0	0.32857142857142857	0.11428571428571428	0.35714285714285715	0.04285714285714286	0.37142857142857144
Q14154	n_half	100	7.0	0.35	0.19	0.36	0.12	0.33
Q14154	c_half	99	-1.0	0.3838383838383838	0.21212121212121213	0.2727272727272727	0.09090909090909091	0.30303030303030304
Q14197	pre_domain	65	6.0	0.3384615384615385	0.24615384615384617	0.24615384615384617	0.09230769230769231	0.26153846153846155
Q14197	n_domain	140	11.0	0.3142857142857143	0.32142857142857145	0.3	0.03571428571428571	0.17142857142857143
Q14197	c_region	1	-1.0	0.0	1.0	0.0	0.0	0.0
Q14197	n_half	70	4.0	0.35714285714285715	0.2571428571428571	0.2857142857142857	0.04285714285714286	0.21428571428571427
Q14197	c_half	70	7.0	0.2714285714285714	0.38571428571428573	0.3142857142857143	0.02857142857142857	0.12857142857142856
Q14249	pre_domain	58	4.0	0.4827586206896552	0.20689655172413793	0.034482758620689655	0.017241379310344827	0.3793103448275862
Q14249	n_domain	229	3.0	0.35807860262008734	0.24017467248908297	0.2663755458515284	0.10043668122270742	0.22270742358078602
Q14249	c_region	10	2.0	0.4	0.2	0.3	0.0	0.5
Q14249	n_half	115	1.0	0.30434782608695654	0.28695652173913044	0.26956521739130435	0.09565217391304348	0.24347826086956523
Q14249	c_half	114	2.0	0.41228070175438597	0.19298245614035087	0.2631578947368421	0.10526315789473684	0.20175438596491227
Q14318	pre_domain	57	-25.0	0.2807017543859649	0.43859649122807015	0.08771929824561403	0.017543859649122806	0.21052631578947367
Q14318	n_domain	148	-11.0	0.3716216216216216	0.20945945945945946	0.21621621621621623	0.04054054054054054	0.22297297297297297
Q14318	c_region	207	12.0	0.4251207729468599	0.2318840579710145	0.25120772946859904	0.057971014492753624	0.26570048309178745
Q14596	pre_domain	2	-1.0	0.5	0.5	0.0	0.0	0.0
Q14596	n_domain	83	-10.0	0.3614457831325301	0.24096385542168675	0.3373493975903614	0.07228915662650602	0.14457831325301204
Q14596	c_region	881	-42.0	0.3246311010215664	0.24517593643586832	0.2939841089670829	0.05221339387060159	0.20317820658342792
Q14790	n_domain	97	-3.0	0.3711340206185567	0.3402061855670103	0.23711340206185566	0.08247422680412371	0.1134020618556701
Q14790	c_region	382	-17.0	0.31151832460732987	0.2801047120418848	0.31151832460732987	0.08115183246073299	0.1649214659685864
Q15031	pre_domain	56	7.0	0.3392857142857143	0.23214285714285715	0.30357142857142855	0.125	0.21428571428571427
Q15031	n_domain	24	1.0	0.2916666666666667	0.4583333333333333	0.25	0.08333333333333333	0.20833333333333334
Q15031	c_region	823	-1.0	0.3863912515188335	0.21020656136087484	0.28554070473876064	0.09356014580801944	0.20534629404617255
Q15046	pre_domain	72	-1.0	0.3194444444444444	0.375	0.2361111111111111	0.0	0.2638888888888889
Q15046	n_domain	143	6.0	0.3146853146853147	0.23776223776223776	0.3076923076923077	0.07692307692307693	0.17482517482517482
Q15046	c_region	382	-17.0	0.3743455497382199	0.27486910994764396	0.24083769633507854	0.09947643979057591	0.13612565445026178
Q15118	pre_domain	29	5.0	0.4827586206896552	0.1724137931034483	0.10344827586206896	0.06896551724137931	0.4827586206896552
Q15118	n_domain	185	2.0	0.3621621621621622	0.22702702702702704	0.3027027027027027	0.10270270270270271	0.21621621621621623
Q15118	c_region	222	-1.0	0.34234234234234234	0.22072072072072071	0.3063063063063063	0.10810810810810811	0.1891891891891892
Q15119	pre_domain	14	2.0	0.7142857142857143	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.2857142857142857
Q15119	n_domain	172	-3.0	0.36046511627906974	0.21511627906976744	0.3313953488372093	0.10465116279069768	0.1569767441860465
Q15119	c_region	221	-4.0	0.3574660633484163	0.19909502262443438	0.3076923076923077	0.10407239819004525	0.22624434389140272
Q15120	pre_domain	6	2.0	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.0
Q15120	n_domain	176	3.0	0.36363636363636365	0.23295454545454544	0.29545454545454547	0.11931818181818182	0.11363636363636363
Q15120	c_region	224	-2.0	0.35714285714285715	0.25892857142857145	0.25892857142857145	0.11607142857142858	0.21428571428571427
Q15388	pre_domain	50	10.0	0.34	0.36	0.2	0.1	0.22
Q15388	n_domain	95	-7.0	0.4105263157894737	0.22105263157894736	0.25263157894736843	0.042105263157894736	0.17894736842105263
Q15388	n_half	48	-5.0	0.4166666666666667	0.3125	0.16666666666666666	0.0625	0.22916666666666666
