uniprot_accession	region	n_residues	n_contacts	abs_contact_order	relative_contact_order
Q16798	c_region	302	520	51.948076923076925	0.17201349974528785
Q16798	pre_domain	47	0		
Q16798	full_protein	604	1025	82.09756097560975	0.13592311419802938
Q16822	n_domain	239	432	53.64351851851852	0.22444986827832017
Q16822	c_region	355	644	68.07608695652173	0.1917636252296387
Q16822	pre_domain	46	2	7.5	0.16304347826086957
Q16822	full_protein	640	1348	92.33827893175074	0.14427856083086052
Q16836	n_domain	205	387	42.400516795865634	0.20683178924812504
Q16836	c_region	97	105	25.447619047619046	0.26234658811978395
Q16836	pre_domain	12	0		
Q16836	full_protein	314	505	39.342574257425746	0.12529482247587817
Q16854	n_domain	241	300	73.58333333333333	0.3053250345781466
Q16854	pre_domain	36	0		
Q16854	full_protein	277	300	73.58333333333333	0.2656438026474127
Q16854	n_half	121	129	52.63565891472868	0.4350054455762701
Q16854	c_half	120	66	41.15151515151515	0.3429292929292929
Q32NB8	n_domain	217	387	59.007751937984494	0.2719251241381774
Q32NB8	c_region	246	387	61.37467700258398	0.24949055692107308
Q32NB8	pre_domain	93	8	32.75	0.3521505376344086
Q32NB8	full_protein	556	926	89.87365010799137	0.16164325558991252
Q32P41	n_domain	78	111	20.8018018018018	0.2666897666897667
Q32P41	c_region	250	406	35.61576354679803	0.1424630541871921
Q32P41	pre_domain	181	154	43.577922077922075	0.24076200043050872
Q32P41	full_protein	509	731	38.874145006839946	0.07637356582876217
Q330K2	n_domain	253	334	48.946107784431135	0.19346287661830489
Q330K2	c_region	24	1	6.0	0.25
Q330K2	pre_domain	56	0		
Q330K2	full_protein	333	369	50.86991869918699	0.15276251861617715
Q330K2	n_half	127	114	34.10526315789474	0.26854537919602156
Q330K2	c_half	126	130	48.13076923076923	0.381990231990232
Q3KQZ1	n_domain	299	411	79.36739659367396	0.2654427979721537
Q3KQZ1	c_region	1	0		
Q3KQZ1	full_protein	300	411	79.36739659367396	0.2645579886455799
Q3KQZ1	n_half	150	172	45.604651162790695	0.304031007751938
Q3KQZ1	c_half	149	123	34.45528455284553	0.23124352048889615
Q3SXM5	n_domain	227	399	46.478696741854634	0.20475196802579135
Q3SXM5	c_region	43	4	7.5	0.1744186046511628
Q3SXM5	pre_domain	60	0		
Q3SXM5	full_protein	330	485	55.04329896907217	0.16679787566385507
Q3SXM5	n_half	114	159	34.9685534591195	0.3067416970098202
Q3SXM5	c_half	113	136	27.86764705882353	0.24661634565330556
Q3SY17	n_domain	267	212	85.52830188679245	0.32033071867712526
Q3SY17	pre_domain	30	0		
Q3SY17	full_protein	297	212	85.52830188679245	0.2879740804269106
Q3SY17	n_half	134	72	38.65277777777778	0.2884535655058043
Q3SY17	c_half	133	61	36.26229508196721	0.27264883520276095
Q3SY69	n_domain	205	387	40.855297157622736	0.19929413247620847
Q3SY69	c_region	696	1451	75.86767746381805	0.10900528371238226
Q3SY69	pre_domain	22	0		
Q3SY69	full_protein	923	1893	69.91389329107237	0.07574636326226693
Q3ZCQ8	n_domain	185	285	46.34035087719298	0.2504883831199621
Q3ZCQ8	c_region	36	0		
Q3ZCQ8	pre_domain	132	31	19.35483870967742	0.1466275659824047
Q3ZCQ8	full_protein	353	334	46.50898203592814	0.13175349018676527
Q3ZCQ8	n_half	93	110	29.063636363636363	0.31251221896383186
Q3ZCQ8	c_half	92	83	23.96385542168675	0.2604766893661603
Q46851	n_domain	332	613	64.76019575856444	0.19506083059808565
Q46851	pre_domain	14	0		
Q46851	full_protein	346	641	64.97035881435258	0.18777560350968953
Q46851	n_half	166	284	28.883802816901408	0.17399881215000848
Q46851	c_half	166	194	48.649484536082475	0.2930691839523041
Q49AM1	n_domain	232	191	28.49214659685864	0.12281097671059758
Q49AM1	c_region	14	0		
Q49AM1	pre_domain	139	93	29.268817204301076	0.21056703024677034
Q49AM1	full_protein	385	315	29.26984126984127	0.07602556173984745
Q49AM1	n_half	116	80	31.5375	0.27187500000000003
Q49AM1	c_half	116	87	23.850574712643677	0.2056084026952041
Q4G0N4	n_domain	169	201	43.208955223880594	0.2556742912655656
Q4G0N4	c_region	206	315	56.73015873015873	0.2753891200493142
Q4G0N4	pre_domain	67	2	6.5	0.09701492537313433
Q4G0N4	full_protein	442	717	83.00836820083683	0.18780173801094305
Q4G176	n_domain	424	840	50.15595238095238	0.1182923405211141
Q4G176	c_region	105	173	27.751445086705203	0.26429947701624
Q4G176	pre_domain	47	0		
Q4G176	full_protein	576	1064	49.537593984962406	0.08600276733500417
Q4J6C6	n_domain	614	1341	41.235645041014166	0.06715903101142372
Q4J6C6	c_region	29	4	10.25	0.35344827586206895
Q4J6C6	pre_domain	84	0		
Q4J6C6	full_protein	727	1441	55.83553088133241	0.07680265595781624
Q53FZ2	n_domain	429	897	58.702341137123746	0.13683529402592948
Q53FZ2	c_region	108	177	29.80225988700565	0.2759468508056079
Q53FZ2	pre_domain	49	1	6.0	0.12244897959183673
Q53FZ2	full_protein	586	1168	71.02739726027397	0.1212071625601945
Q53H12	n_domain	139	198	37.601010101010104	0.2705108640360439
Q53H12	c_region	232	352	76.95738636363636	0.33171287225705326
Q53H12	pre_domain	51	1	7.0	0.13725490196078433
Q53H12	full_protein	422	681	83.14096916299559	0.19701651460425496
Q53H12	n_half	70	72	34.93055555555556	0.4990079365079365
Q53H12	c_half	69	47	23.19148936170213	0.33610854147394387
Q53H82	n_domain	204	463	34.26349892008639	0.16795832803963917
Q53H82	c_region	84	59	26.915254237288135	0.32041969330104925
Q53H82	full_protein	288	555	33.88828828828829	0.11766766766766766
Q53S33	n_domain	81	126	26.0	0.32098765432098764
Q53S33	pre_domain	26	0		
Q53S33	full_protein	107	126	26.0	0.24299065420560748
Q53S33	n_half	41	49	16.510204081632654	0.40268790443006475
Q53S33	c_half	40	23	28.0	0.7
Q5EBM0	n_domain	201	281	62.387900355871885	0.31038756395956163
Q5EBM0	c_region	1	0		
Q5EBM0	pre_domain	247	356	55.162921348314605	0.22333166537779192
Q5EBM0	full_protein	449	729	68.78875171467764	0.15320434680329098
Q5EBM0	n_half	101	130	49.58461538461538	0.4909367859862909
Q5EBM0	c_half	100	72	43.666666666666664	0.43666666666666665
Q5H9E4	n_domain	278	310	59.22258064516129	0.21303086563007656
Q5H9E4	c_region	1	0		
Q5H9E4	pre_domain	28	0		
Q5H9E4	full_protein	307	314	59.37898089171974	0.19341687586879394
Q5H9E4	n_half	139	102	34.94117647058823	0.2513753702920017
Q5H9E4	c_half	139	114	46.98245614035088	0.3380032815852581
Q5HYK3	n_domain	254	411	50.304136253041364	0.19804778052378488
Q5HYK3	pre_domain	73	19	9.526315789473685	0.13049747656813268
Q5HYK3	full_protein	327	454	55.16740088105727	0.16870764795430357
Q5HYK3	n_half	127	152	42.80263157894737	0.3370285951098218
Q5HYK3	c_half	127	208	39.26923076923077	0.30920654149000604
Q5JPH6	n_domain	333	525	62.91619047619048	0.18893750893750894
Q5JPH6	c_region	161	133	41.70676691729323	0.2590482417223182
Q5JPH6	pre_domain	29	0		
Q5JPH6	full_protein	523	685	59.64087591240876	0.1140360916107242
Q5JRX3	n_domain	270	521	76.65451055662189	0.28390559465415516
Q5JRX3	c_region	744	1284	117.80685358255452	0.1583425451378421
Q5JRX3	pre_domain	23	0		
Q5JRX3	full_protein	1037	1991	137.50226017076847	0.13259620074326756
Q5JTJ3	n_domain	77	28	21.5	0.2792207792207792
Q5JTJ3	c_region	11	0		
Q5JTJ3	pre_domain	37	0		
Q5JTJ3	full_protein	125	29	20.96551724137931	0.16772413793103447
Q5JTJ3	n_half	39	2	6.5	0.16666666666666666
Q5JTJ3	c_half	38	2	8.5	0.2236842105263158
Q5JTZ9	n_domain	245	471	50.118895966029726	0.20456692231032542
Q5JTZ9	c_region	704	1212	45.29042904290429	0.06433299579957996
Q5JTZ9	pre_domain	36	0		
Q5JTZ9	full_protein	985	1788	60.69015659955257	0.061614372182286874
Q5ST30	n_domain	197	184	45.09239130434783	0.22889538733171486
Q5ST30	c_region	765	1089	48.57208448117539	0.06349292089042534
Q5ST30	pre_domain	101	5	9.4	0.09306930693069307
Q5ST30	full_protein	1063	1622	111.26202219482121	0.10466794185778101
Q5SVS4	n_domain	284	320	77.73125	0.27370158450704224
Q5SVS4	c_region	1	0		
Q5SVS4	pre_domain	6	0		
Q5SVS4	full_protein	291	321	78.37383177570094	0.26932588239072486
Q5SVS4	n_half	142	118	42.78813559322034	0.30132489854380523
Q5SVS4	c_half	142	108	35.24074074074074	0.24817423056859678
Q5T160	n_domain	110	123	24.829268292682926	0.22572062084257205
Q5T160	c_region	465	649	77.2542372881356	0.16613814470566796
Q5T160	pre_domain	3	0		
Q5T160	full_protein	578	837	90.63799283154121	0.1568131363867495
Q5T1C6	n_domain	210	371	39.886792452830186	0.18993710691823898
Q5T1C6	pre_domain	30	0		
Q5T1C6	full_protein	240	371	39.886792452830186	0.1661949685534591
Q5T1C6	n_half	105	84	37.095238095238095	0.3532879818594104
Q5T1C6	c_half	105	203	31.807881773399014	0.3029322073657049
Q5T2R2	n_domain	328	448	63.488839285714285	0.1935635344076655
Q5T2R2	pre_domain	87	0		
Q5T2R2	full_protein	415	451	64.37694013303769	0.15512515694707876
Q5T2R2	n_half	164	130	36.66923076923077	0.22359287054409008
Q5T2R2	c_half	164	207	42.07729468599034	0.25656887003652645
Q5T440	n_domain	306	664	63.71686746987952	0.20822505709110953
Q5T440	c_region	8	0		
Q5T440	pre_domain	42	0		
Q5T440	full_protein	356	669	64.20328849028401	0.18034631598394385
Q5T440	n_half	153	272	52.1875	0.3410947712418301
Q5T440	c_half	153	217	36.193548387096776	0.23655913978494625
Q5T653	n_domain	106	160	24.65	0.23254716981132073
Q5T653	c_region	139	238	33.55042016806723	0.2413699292666707
Q5T653	pre_domain	60	0		
Q5T653	full_protein	305	498	42.769076305220885	0.1402264796892488
Q5T9A4	n_domain	187	270	62.80740740740741	0.3358684888096653
Q5T9A4	c_region	154	49	27.571428571428573	0.1790352504638219
Q5T9A4	pre_domain	307	11	9.090909090909092	0.029612081729345575
Q5T9A4	full_protein	648	423	60.959810874704495	0.09407378221405015
Q5T9A4	n_half	94	39	30.53846153846154	0.3248772504091653
Q5T9A4	c_half	93	63	38.523809523809526	0.41423451100870456
Q5TEU4	n_domain	198	310	34.251612903225805	0.1729879439556859
Q5TEU4	c_region	98	28	28.785714285714285	0.29373177842565595
Q5TEU4	pre_domain	49	0		
Q5TEU4	full_protein	345	540	61.11851851851852	0.1771551261406334
Q5TEU4	n_half	99	145	26.36551724137931	0.2663183559735284
Q5TEU4	c_half	99	102	29.568627450980394	0.2986730045553575
Q5VTE6	n_domain	418	802	89.0074812967581	0.21293655812621556
Q5VTE6	pre_domain	126	0		
Q5VTE6	full_protein	544	814	89.4090909090909	0.16435494652406415
Q5VTE6	n_half	209	285	31.512280701754385	0.15077646268782002
Q5VTE6	c_half	209	300	50.123333333333335	0.23982456140350877
Q5VWZ2	n_domain	237	477	40.9622641509434	0.17283655759891728
Q5VWZ2	full_protein	237	477	40.9622641509434	0.17283655759891728
Q5VWZ2	n_half	119	189	33.301587301587304	0.2798452714419101
Q5VWZ2	c_half	118	193	27.435233160621763	0.23250197593747257
Q68CK6	n_domain	430	925	65.5027027027027	0.15233186675047142
Q68CK6	c_region	114	174	29.482758620689655	0.25862068965517243
Q68CK6	pre_domain	33	0		
Q68CK6	full_protein	577	1159	70.02847282139776	0.12136650402321968
Q6DKK2	n_domain	216	223	21.82511210762332	0.1010421856834413
Q6DKK2	c_region	2	0		
Q6DKK2	pre_domain	162	69	21.130434782608695	0.13043478260869565
Q6DKK2	full_protein	380	306	22.908496732026144	0.06028551771585827
Q6DKK2	n_half	108	89	22.213483146067414	0.2056803995006242
Q6DKK2	c_half	108	109	20.75229357798165	0.19215086646279306
Q6IAN0	n_domain	280	511	52.84735812133072	0.1887405647190383
Q6IAN0	c_region	2	0		
Q6IAN0	pre_domain	43	0		
Q6IAN0	full_protein	325	514	53.93385214007782	0.1659503142771625
Q6IAN0	n_half	140	201	36.46268656716418	0.26044776119402985
Q6IAN0	c_half	140	183	36.885245901639344	0.26346604215456676
Q6IB77	n_domain	119	170	26.823529411764707	0.22540781018289668
Q6IB77	c_region	17	0		
Q6IB77	pre_domain	160	200	30.55	0.1909375
Q6IB77	full_protein	296	541	69.09796672828097	0.233439076784733
Q6IB77	n_half	60	67	23.970149253731343	0.39950248756218903
Q6IB77	c_half	59	39	21.025641025641026	0.35636679704476315
Q6IN84	n_domain	82	125	44.496	0.5426341463414635
Q6IN84	c_region	228	327	53.559633027522935	0.2349106711733462
Q6IN84	pre_domain	43	0		
Q6IN84	full_protein	353	482	55.678423236514526	0.15772924429607516
Q6J4K2	n_domain	124	16	40.625	0.3276209677419355
Q6J4K2	c_region	326	183	35.10928961748634	0.10769720741560226
Q6J4K2	pre_domain	134	35	15.8	0.11791044776119404
Q6J4K2	full_protein	584	632	211.3022151898734	0.36181886162649557
Q6JQN1	n_domain	199	306	51.01307189542484	0.2563470949518836
Q6JQN1	c_region	817	1249	57.88630904723779	0.07085227545561541
Q6JQN1	pre_domain	43	0		
Q6JQN1	full_protein	1059	1583	57.698041692988	0.05448351434654202
Q6KCM7	n_domain	68	17	12.823529411764707	0.18858131487889274
Q6KCM7	c_region	376	407	91.27027027027027	0.24274008050603796
Q6KCM7	pre_domain	25	0		
Q6KCM7	full_protein	469	522	78.11494252873563	0.1665563806582849
Q6L8Q7	n_domain	331	705	70.57872340425531	0.2132287716140644
Q6L8Q7	pre_domain	278	457	44.18818380743983	0.1589503014656109
Q6L8Q7	full_protein	609	1200	65.03583333333333	0.1067911877394636
Q6L8Q7	n_half	166	240	36.020833333333336	0.2169929718875502
Q6L8Q7	c_half	165	287	34.041811846689896	0.20631401119205997
Q6NUK1	n_domain	78	51	22.862745098039216	0.2931121166415284
Q6NUK1	c_region	378	400	82.305	0.21773809523809526
Q6NUK1	pre_domain	21	0		
Q6NUK1	full_protein	477	499	74.28456913827655	0.15573284934649173
Q6NUN0	n_domain	429	894	58.774049217002236	0.13700244572727793
Q6NUN0	c_region	107	180	29.633333333333333	0.2769470404984424
Q6NUN0	pre_domain	43	0		
Q6NUN0	full_protein	579	1124	59.61565836298932	0.10296314052329762
Q6NVY1	n_domain	356	650	59.027692307692305	0.16580812445980986
Q6NVY1	pre_domain	30	0		
Q6NVY1	full_protein	386	650	59.027692307692305	0.1529214826624153
Q6NVY1	n_half	178	349	32.68767908309456	0.1836386465342391
Q6NVY1	c_half	178	117	31.153846153846153	0.17502160760587726
Q6P087	n_domain	255	498	44.6566265060241	0.17512402551381998
Q6P087	c_region	20	1	6.0	0.3
Q6P087	pre_domain	76	0		
Q6P087	full_protein	351	571	54.00525394045534	0.1538611223374796
Q6P087	n_half	128	165	23.066666666666666	0.18020833333333333
Q6P087	c_half	127	157	19.81528662420382	0.15602587893073874
Q6P1L8	n_domain	115	242	27.367768595041323	0.2379805964786202
Q6P1L8	pre_domain	30	0		
Q6P1L8	full_protein	145	247	27.866396761133604	0.1921820466285076
Q6P1L8	n_half	58	105	17.857142857142858	0.3078817733990148
Q6P1L8	c_half	57	57	16.842105263157894	0.29547553093259465
Q6P1S2	n_domain	126	169	31.72189349112426	0.25176105945336713
Q6P1S2	c_region	67	2	27.0	0.40298507462686567
Q6P1S2	pre_domain	101	41	19.658536585365855	0.19463897609273123
Q6P1S2	full_protein	294	313	37.629392971246006	0.1279911325552585
Q6P1S2	n_half	63	50	22.74	0.3609523809523809
Q6P1S2	c_half	63	49	24.285714285714285	0.3854875283446712
Q6P4F2	n_domain	115	206	44.029126213592235	0.3828619670747151
Q6P4F2	c_region	5	0		
Q6P4F2	pre_domain	63	0		
Q6P4F2	full_protein	183	209	44.55980861244019	0.2434962219259027
Q6P4F2	n_half	58	54	13.018518518518519	0.2244572158365262
Q6P4F2	c_half	57	22	24.772727272727273	0.4346092503987241
Q6P4H8	n_domain	149	291	33.77319587628866	0.2266657441361655
Q6P4H8	c_region	18	0		
Q6P4H8	pre_domain	66	0		
Q6P4H8	full_protein	233	297	34.4040404040404	0.14765682576841374
Q6P4H8	n_half	75	103	21.436893203883496	0.2858252427184466
Q6P4H8	c_half	74	115	22.48695652173913	0.3038777908343126
Q6P587	n_domain	221	528	71.9715909090909	0.32566330728095433
Q6P587	full_protein	221	528	71.9715909090909	0.32566330728095433
Q6P587	n_half	111	108	25.925925925925927	0.2335669002335669
Q6P587	c_half	110	117	32.46153846153846	0.29510489510489507
Q6PI48	n_domain	116	257	32.21011673151751	0.27767342009928886
Q6PI48	c_region	490	818	96.51711491442543	0.19697370390699068
Q6PI48	pre_domain	39	0		
Q6PI48	full_protein	645	1077	81.16991643454038	0.12584483168145796
Q6PIV7	n_domain	298	412	77.75242718446601	0.2609141851827719
Q6PIV7	c_region	1	0		
Q6PIV7	pre_domain	5	0		
Q6PIV7	full_protein	304	415	79.30361445783133	0.2608671528218136
Q6PIV7	n_half	149	163	42.625766871165645	0.2860789722897023
Q6PIV7	c_half	149	125	36.712	0.24638926174496648
Q6PML9	n_domain	91	74	26.972972972972972	0.2964062964062964
Q6PML9	c_region	373	424	58.761792452830186	0.15753831756790934
Q6PML9	pre_domain	104	0		
Q6PML9	full_protein	568	499	54.71342685370742	0.09632645572835813
Q6Q0C1	n_domain	95	39	19.076923076923077	0.20080971659919028
Q6Q0C1	c_region	213	160	45.175	0.21208920187793426
Q6Q0C1	full_protein	308	298	74.08053691275168	0.24052122374270027
Q6UB28	n_domain	282	718	61.967966573816156	0.219744562318497
Q6UB28	c_region	2	0		
Q6UB28	pre_domain	51	2	22.0	0.43137254901960786
Q6UB28	full_protein	335	760	68.90657894736842	0.20569128043990573
Q6UB28	n_half	141	251	49.44223107569721	0.3506541211042355
Q6UB28	c_half	141	302	37.64900662251656	0.2670142313653657
Q6UB35	n_domain	124	157	29.64968152866242	0.2391103349085679
Q6UB35	c_region	778	1567	120.0810465858328	0.15434581823371823
Q6UB35	pre_domain	76	0		
Q6UB35	full_protein	978	1793	113.45789180145009	0.11601011431641113
Q6UXN7	n_domain	94	52	19.634615384615383	0.2088788870703764
Q6UXN7	c_region	2	0		
Q6UXN7	pre_domain	56	0		
Q6UXN7	full_protein	152	52	19.634615384615383	0.1291751012145749
Q6UXN7	n_half	47	31	18.258064516129032	0.3884694577899794
Q6UXN7	c_half	47	7	13.0	0.2765957446808511
Q6YFQ2	n_domain	79	50	28.8	0.36455696202531646
Q6YFQ2	pre_domain	9	0		
Q6YFQ2	full_protein	88	50	28.8	0.32727272727272727
Q6YFQ2	n_half	40	2	7.5	0.1875
Q6YFQ2	c_half	39	2	7.5	0.19230769230769232
Q6YN16	n_domain	275	567	50.204585537918874	0.18256212922879592
Q6YN16	c_region	143	182	27.214285714285715	0.1903096903096903
Q6YN16	full_protein	418	774	47.01162790697674	0.1124680093468343
Q6YP21	n_domain	393	753	95.41301460823374	0.24278120765453878
Q6YP21	c_region	9	0		
Q6YP21	pre_domain	52	0		
Q6YP21	full_protein	454	770	95.92467532467532	0.21128783111161964
Q6ZT89	n_domain	301	291	98.56357388316151	0.3274537338311014
Q6ZT89	c_region	3	0		
Q6ZT89	pre_domain	7	0		
Q6ZT89	full_protein	311	293	99.89419795221843	0.321203208849577
Q6ZT89	n_half	151	94	47.37234042553192	0.31372410877835705
Q6ZT89	c_half	150	77	36.01298701298701	0.24008658008658007
Q709F0	n_domain	106	160	26.79375	0.2527712264150943
Q709F0	c_region	656	1006	64.58946322067594	0.09845954759249381
Q709F0	pre_domain	18	0		
Q709F0	full_protein	780	1227	61.33822330888346	0.07863874783190186
Q70CQ3	n_domain	449	625	98.4544	0.2192748329621381
Q70CQ3	c_region	14	0		
Q70CQ3	pre_domain	54	1	8.0	0.14814814814814814
Q70CQ3	full_protein	517	629	98.17806041335453	0.18989953658289077
Q70CQ3	n_half	225	175	43.77142857142857	0.19453968253968254
Q70CQ3	c_half	224	243	56.325102880658434	0.25145135214579656
Q70HW3	n_domain	267	326	74.80674846625767	0.2801750878886055
Q70HW3	c_region	2	0		
Q70HW3	pre_domain	5	0		
Q70HW3	full_protein	274	329	76.52887537993921	0.2793024648902891
Q70HW3	n_half	134	122	40.02459016393443	0.298690971372645
Q70HW3	c_half	133	118	38.96610169491525	0.2929782082324455
Q7KZF4	n_domain	169	317	38.353312302839115	0.22694267634816045
Q7KZF4	c_region	727	1348	44.04154302670623	0.060579839101384085
Q7KZF4	pre_domain	14	0		
Q7KZF4	full_protein	910	1702	44.390716803760284	0.04878100747665965
Q7L0Y3	n_domain	190	289	51.515570934256054	0.27113458386450556
Q7L0Y3	c_region	23	0		
Q7L0Y3	pre_domain	190	26	22.0	0.11578947368421053
Q7L0Y3	full_protein	403	336	48.467261904761905	0.12026615857261018
Q7L0Y3	n_half	95	108	36.166666666666664	0.3807017543859649
Q7L0Y3	c_half	95	108	31.953703703703702	0.33635477582846
Q7L2E3	n_domain	94	146	25.034246575342465	0.2663217720781113
Q7L2E3	c_region	1049	1672	104.94318181818181	0.1000411647456452
Q7L2E3	pre_domain	51	0		
Q7L2E3	full_protein	1194	1832	98.23744541484716	0.08227591743287031
Q7L311	n_domain	256	309	30.673139158576053	0.1198169498381877
Q7L311	pre_domain	376	0		
Q7L311	full_protein	632	316	38.49367088607595	0.060907707098221436
Q7L311	n_half	128	144	27.48611111111111	0.21473524305555555
Q7L311	c_half	128	129	32.55038759689923	0.2542999031007752
Q7L3T8	n_domain	299	575	61.97913043478261	0.20728806165479136
Q7L3T8	c_region	118	200	37.175	0.3150423728813559
Q7L3T8	pre_domain	58	1	7.0	0.1206896551724138
Q7L3T8	full_protein	475	844	68.99052132701422	0.14524320279371414
Q7L592	n_domain	395	682	70.89882697947215	0.17949070121385355
Q7L592	c_region	16	1	7.0	0.4375
Q7L592	pre_domain	30	0		
Q7L592	full_protein	441	715	72.64895104895105	0.16473685045113617
Q7L592	n_half	198	257	43.95719844357976	0.22200605274535234
Q7L592	c_half	197	244	43.42213114754098	0.2204169093783806
Q7Z3D6	n_domain	231	456	79.34429824561404	0.3434818105870738
Q7Z3D6	c_region	360	775	80.87870967741935	0.22466308243727598
Q7Z3D6	pre_domain	25	0		
Q7Z3D6	full_protein	616	1309	89.44079449961802	0.14519609496691238
Q7Z434	n_domain	94	81	38.53086419753087	0.4099028106120305
Q7Z434	c_region	446	10	85.2	0.19103139013452916
Q7Z434	full_protein	540	96	46.135416666666664	0.08543595679012345
Q7Z434	n_half	47	7	16.571428571428573	0.35258358662613987
Q7Z434	c_half	47	13	12.23076923076923	0.2602291325695581
Q7Z4L0	n_domain	43	0		
Q7Z4L0	c_region	1	0		
Q7Z4L0	pre_domain	28	0		
Q7Z4L0	full_protein	72	0		
Q7Z4L0	n_half	22	0		
Q7Z4L0	c_half	21	0		
Q7Z4W1	n_domain	244	471	47.6411889596603	0.1952507744248373
Q7Z4W1	full_protein	244	471	47.6411889596603	0.1952507744248373
Q7Z4W1	n_half	122	195	31.27179487179487	0.25632618747372843
Q7Z4W1	c_half	122	188	41.67553191489362	0.34160272061388214
Q7Z6M4	n_domain	246	200	27.94	0.11357723577235773
Q7Z6M4	c_region	61	0		
Q7Z6M4	pre_domain	74	0		
Q7Z6M4	full_protein	381	202	30.292079207920793	0.07950676957459525
Q7Z6M4	n_half	123	79	29.443037974683545	0.23937429247710199
Q7Z6M4	c_half	123	95	24.0	0.1951219512195122
Q7Z7F7	n_domain	45	55	15.927272727272728	0.35393939393939394
Q7Z7F7	c_region	50	1	8.0	0.16
Q7Z7F7	pre_domain	33	0		
Q7Z7F7	full_protein	128	61	16.19672131147541	0.12653688524590165
Q7Z7F7	n_half	23	0		
Q7Z7F7	c_half	22	12	16.5	0.75
Q7Z7H8	n_domain	168	157	45.88535031847134	0.2731270852289961
Q7Z7H8	c_region	64	0		
Q7Z7H8	pre_domain	29	0		
Q7Z7H8	full_protein	261	158	45.63291139240506	0.1748387409670692
Q7Z7H8	n_half	84	1	6.0	0.07142857142857142
Q7Z7H8	c_half	84	71	24.816901408450704	0.295439302481556
Q86SX6	n_domain	103	145	35.37241379310345	0.34342149313692666
Q86SX6	c_region	11	0		
Q86SX6	pre_domain	43	0		
Q86SX6	full_protein	157	190	39.67368421052632	0.25269862554475364
Q86SX6	n_half	52	47	23.340425531914892	0.44885433715220946
Q86SX6	c_half	51	30	9.333333333333334	0.18300653594771243
Q86TW2	n_domain	229	317	35.034700315457414	0.15298995770942103
Q86TW2	c_region	149	63	22.682539682539684	0.15223180994993077
Q86TW2	pre_domain	152	86	23.5	0.15460526315789475
Q86TW2	full_protein	530	669	63.125560538116595	0.11910483120399358
Q86TW2	n_half	115	114	20.74561403508772	0.18039664378337147
Q86TW2	c_half	114	123	25.69918699186992	0.2254314648409642
Q86U28	n_domain	106	204	31.58823529411765	0.29800221975582686
Q86U28	pre_domain	48	0		
Q86U28	full_protein	154	214	32.87850467289719	0.21349678359024152
Q86U28	n_half	53	40	16.55	0.3122641509433962
Q86U28	c_half	53	60	13.533333333333333	0.25534591194968553
Q86U90	n_domain	209	420	59.4	0.28421052631578947
Q86U90	c_region	13	0		
Q86U90	pre_domain	57	0		
Q86U90	full_protein	279	489	65.22085889570552	0.2337665193394463
Q86U90	n_half	105	81	21.901234567901234	0.20858318636096412
Q86U90	c_half	104	81	16.34567901234568	0.15716999050332386
Q86UT6	n_domain	225	281	55.94306049822064	0.24863582443653617
Q86UT6	c_region	675	953	66.21825813221406	0.09810112315883565
Q86UT6	pre_domain	75	0		
Q86UT6	full_protein	975	1387	78.76712328767124	0.08078679311556025
Q86UY8	n_domain	196	229	26.91703056768559	0.13733178861064077
Q86UY8	c_region	108	31	8.870967741935484	0.08213859020310633
Q86UY8	pre_domain	244	178	39.61797752808989	0.16236876036102413
Q86UY8	full_protein	548	778	126.2853470437018	0.23044771358339744
Q86UY8	n_half	98	66	25.893939393939394	0.26422387136672854
Q86UY8	c_half	98	81	15.975308641975309	0.16301335348954396
Q86VD7	n_domain	291	287	80.39372822299651	0.2762671072955207
Q86VD7	c_region	2	0		
Q86VD7	pre_domain	25	0		
Q86VD7	full_protein	318	287	80.39372822299651	0.2528104661100519
Q86VD7	n_half	146	99	39.72727272727273	0.27210460772104605
Q86VD7	c_half	145	101	32.87128712871287	0.22669853192215775
Q86VU5	n_domain	229	379	39.78891820580475	0.17375073452316483
Q86VU5	pre_domain	33	0		
Q86VU5	full_protein	262	379	39.78891820580475	0.15186610002215553
Q86VU5	n_half	115	112	26.892857142857142	0.23385093167701862
Q86VU5	c_half	114	162	28.376543209876544	0.24891704570067144
Q86WA6	n_domain	253	512	46.130859375	0.1823354125494071
Q86WA6	c_region	1	0		
Q86WA6	pre_domain	37	0		
Q86WA6	full_protein	291	523	45.81835564053537	0.1574513939537298
Q86WA6	n_half	127	281	33.804270462633454	0.2661753579734918
Q86WA6	c_half	126	136	32.39705882352941	0.2571195144724557
Q86WU2	n_domain	113	187	32.57754010695187	0.28829681510576877
Q86WU2	c_region	388	728	65.58928571428571	0.1690445508100147
Q86WU2	pre_domain	6	0		
Q86WU2	full_protein	507	1017	74.85447394296952	0.1476419604397821
Q86X67	n_domain	169	265	43.78867924528302	0.25910461091883447
Q86X67	c_region	156	266	46.51127819548872	0.2981492192018508
Q86X67	pre_domain	27	0		
Q86X67	full_protein	352	552	47.744565217391305	0.13563796936758893
Q86X76	n_domain	271	620	52.94193548387097	0.195357695512439
Q86X76	c_region	8	1	6.0	0.75
Q86X76	pre_domain	48	0		
Q86X76	full_protein	327	645	56.584496124031006	0.17304127255055354
Q86X76	n_half	136	257	27.52140077821012	0.20236324101625086
Q86X76	c_half	135	236	24.177966101694917	0.17909604519774014
Q86XE3	n_domain	242	254	72.73622047244095	0.3005628945142188
